"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04312099999","2010-02-27T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0274,1","-0312,1","10237,1","99999,9,10194,1","4,1,000,1,+999,9",,"SYN060AAXX  27184 04312 46/// ///// 11274 21312 30194 40237 54000;",
"04312099999","2010-02-27T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0265,1","-0301,1","10240,1","99999,9,10197,1","2,1,003,1,+999,9",,"SYN060AAXX  27214 04312 46/// ///// 11265 21301 30197 40240 52003;",
"04312099999","2010-02-28T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0268,1","-0304,1","10236,1","99999,9,10193,1","7,1,004,1,+999,9",,"SYN060AAXX  28004 04312 46/// ///// 11268 21304 30193 40236 57004;",
"04312099999","2010-02-28T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0280,1","-0319,1","10230,1","99999,9,10187,1","7,1,006,1,+999,9",,"SYN060AAXX  28034 04312 46/// ///// 11280 21319 30187 40230 57006;",
"04312099999","2010-02-28T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0280,1","-0319,1","10223,1","99999,9,10180,1","7,1,007,1,+999,9",,"SYN060AAXX  28064 04312 46/// ///// 11280 21319 30180 40223 57007;",
"04312099999","2010-02-28T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0256,1","-0291,1","10219,1","99999,9,10176,1","7,1,004,1,+999,9",,"SYN060AAXX  28094 04312 46/// ///// 11256 21291 30176 40219 57004;",
"04312099999","2010-02-28T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0251,1","-0285,1","10213,1","99999,9,10170,1","7,1,006,1,+999,9",,"SYN060AAXX  28124 04312 46/// ///// 11251 21285 30170 40213 57006;",
"04312099999","2010-02-28T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0261,1","-0296,1","10205,1","99999,9,10162,1","7,1,008,1,+999,9",,"SYN060AAXX  28154 04312 46/// ///// 11261 21296 30162 40205 57008;",
"04312099999","2010-02-28T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0267,1","-0303,1","10200,1","99999,9,10157,1","7,1,005,1,+999,9",,"SYN060AAXX  28184 04312 46/// ///// 11267 21303 30157 40200 57005;",
"04312099999","2010-02-28T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0276,1","-0314,1","10196,1","99999,9,10153,1","7,1,004,1,+999,9",,"SYN060AAXX  28214 04312 46/// ///// 11276 21314 30153 40196 57004;",
"04312099999","2010-03-01T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0277,1","-0314,1","10192,1","99999,9,10149,1","7,1,004,1,+999,9",,"SYN060AAXX  01004 04312 46/// ///// 11277 21314 30149 40192 57004;",
"04312099999","2010-03-01T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0283,1","-0322,1","10191,1","99999,9,10148,1","7,1,001,1,+999,9",,"SYN060AAXX  01034 04312 46/// ///// 11283 21322 30148 40191 57001;",
"04312099999","2010-03-01T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0298,1","-0338,1","10191,1","99999,9,10148,1","4,1,000,1,+999,9",,"SYN060AAXX  01064 04312 46/// ///// 11298 21338 30148 40191 54000;",
"04312099999","2010-03-01T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0304,1","-0345,1","10194,1","99999,9,10151,1","2,1,003,1,+999,9",,"SYN060AAXX  01094 04312 46/// ///// 11304 21345 30151 40194 52003;",
"04312099999","2010-03-01T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0326,1","-0370,1","10197,1","99999,9,10154,1","2,1,003,1,+999,9",,"SYN060AAXX  01124 04312 46/// ///// 11326 21370 30154 40197 52003;",
"04312099999","2010-03-01T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0326,1","-0370,1","10197,1","99999,9,10154,1","4,1,000,1,+999,9",,"SYN060AAXX  01154 04312 46/// ///// 11326 21370 30154 40197 54000;",
"04312099999","2010-03-01T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0304,1","-0345,1","10200,1","99999,9,10157,1","2,1,003,1,+999,9",,"SYN060AAXX  01184 04312 46/// ///// 11304 21345 30157 40200 52003;",
"04312099999","2010-03-01T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0295,1","-0335,1","10200,1","99999,9,10157,1","4,1,000,1,+999,9",,"SYN060AAXX  01214 04312 46/// ///// 11295 21335 30157 40200 54000;",
"04312099999","2010-03-02T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0283,1","-0322,1","10201,1","99999,9,10158,1","2,1,001,1,+999,9",,"SYN060AAXX  02004 04312 46/// ///// 11283 21322 30158 40201 52001;",
"04312099999","2010-03-02T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0281,1","-0320,1","10207,1","99999,9,10164,1","2,1,006,1,+999,9",,"SYN060AAXX  02034 04312 46/// ///// 11281 21320 30164 40207 52006;",
"04312099999","2010-03-02T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0276,1","-0314,1","10212,1","99999,9,10169,1","2,1,005,1,+999,9",,"SYN060AAXX  02064 04312 46/// ///// 11276 21314 30169 40212 52005;",
"04312099999","2010-03-02T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0276,1","-0314,1","10223,1","99999,9,10180,1","2,1,011,1,+999,9",,"SYN060AAXX  02094 04312 46/// ///// 11276 21314 30180 40223 52011;",
"04312099999","2010-03-02T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0307,1","-0349,1","10232,1","99999,9,10189,1","2,1,009,1,+999,9",,"SYN060AAXX  02124 04312 46/// ///// 11307 21349 30189 40232 52009;",
"04312099999","2010-03-02T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0316,1","-0359,1","10236,1","99999,9,10193,1","2,1,004,1,+999,9",,"SYN060AAXX  02154 04312 46/// ///// 11316 21359 30193 40236 52004;",
"04312099999","2010-03-02T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0315,1","-0358,1","10238,1","99999,9,10195,1","2,1,002,1,+999,9",,"SYN060AAXX  02184 04312 46/// ///// 11315 21358 30195 40238 52002;",
"04312099999","2010-03-02T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0318,1","-0361,1","10241,1","99999,9,10198,1","2,1,003,1,+999,9",,"SYN060AAXX  02214 04312 46/// ///// 11318 21361 30198 40241 52003;",
"04312099999","2010-03-03T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0315,1","-0358,1","10237,1","99999,9,10194,1","7,1,004,1,+999,9",,"SYN060AAXX  03004 04312 46/// ///// 11315 21358 30194 40237 57004;",
"04312099999","2010-03-03T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0331,1","-0375,1","10238,1","99999,9,10195,1","2,1,001,1,+999,9",,"SYN060AAXX  03034 04312 46/// ///// 11331 21375 30195 40238 52001;",
"04312099999","2010-03-03T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0323,1","-0368,1","10243,1","99999,9,10200,1","2,1,005,1,+999,9",,"SYN060AAXX  03064 04312 46/// ///// 11323 21368 30200 40243 52005;",
"04312099999","2010-03-03T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0329,1","-0373,1","10248,1","99999,9,10205,1","2,1,005,1,+999,9",,"SYN060AAXX  03094 04312 46/// ///// 11329 21373 30205 40248 52005;",
"04312099999","2010-03-03T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0315,1","-0358,1","10253,1","99999,9,10210,1","2,1,005,1,+999,9",,"SYN060AAXX  03124 04312 46/// ///// 11315 21358 30210 40253 52005;",
"04312099999","2010-03-03T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0317,1","-0360,1","10258,1","99999,9,10215,1","2,1,005,1,+999,9",,"SYN060AAXX  03154 04312 46/// ///// 11317 21360 30215 40258 52005;",
"04312099999","2010-03-03T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0354,1","-0402,1","10263,1","99999,9,10220,1","2,1,005,1,+999,9",,"SYN060AAXX  03184 04312 46/// ///// 11354 21402 30220 40263 52005;",
"04312099999","2010-03-03T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0334,1","-0380,1","10267,1","99999,9,10224,1","2,1,004,1,+999,9",,"SYN060AAXX  03214 04312 46/// ///// 11334 21380 30224 40267 52004;",
"04312099999","2010-03-04T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0327,1","-0371,1","10271,1","99999,9,10228,1","2,1,004,1,+999,9",,"SYN060AAXX  04004 04312 46/// ///// 11327 21371 30228 40271 52004;",
"04312099999","2010-03-04T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0345,1","-0392,1","10270,1","99999,9,10227,1","7,1,001,1,+999,9",,"SYN060AAXX  04034 04312 46/// ///// 11345 21392 30227 40270 57001;",
"04312099999","2010-03-04T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0333,1","-0379,1","10267,1","99999,9,10224,1","7,1,003,1,+999,9",,"SYN060AAXX  04064 04312 46/// ///// 11333 21379 30224 40267 57003;",
"04312099999","2010-03-04T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0356,1","-0404,1","10268,1","99999,9,10225,1","2,1,001,1,+999,9",,"SYN060AAXX  04094 04312 46/// ///// 11356 21404 30225 40268 52001;",
"04312099999","2010-03-04T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0370,1","-0420,1","10262,1","99999,9,10219,1","7,1,006,1,+999,9",,"SYN060AAXX  04124 04312 46/// ///// 11370 21420 30219 40262 57006;",
"04312099999","2010-03-04T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0356,1","-0405,1","10256,1","99999,9,10213,1","7,1,006,1,+999,9",,"SYN060AAXX  04154 04312 46/// ///// 11356 21405 30213 40256 57006;",
"04312099999","2010-03-04T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0357,1","-0406,1","10244,1","99999,9,10201,1","7,1,012,1,+999,9",,"SYN060AAXX  04184 04312 46/// ///// 11357 21406 30201 40244 57012;",
"04312099999","2010-03-04T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0378,1","-0429,1","10235,1","99999,9,10192,1","7,1,009,1,+999,9",,"SYN060AAXX  04214 04312 46/// ///// 11378 21429 30192 40235 57009;",
"04312099999","2010-03-05T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0390,1","-0442,1","10223,1","99999,9,10180,1","7,1,012,1,+999,9",,"SYN060AAXX  05004 04312 46/// ///// 11390 21442 30180 40223 57012;",
"04312099999","2010-03-05T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0391,1","-0445,1","10206,1","99999,9,10163,1","7,1,017,1,+999,9",,"SYN060AAXX  05034 04312 46/// ///// 11391 21445 30163 40206 57017;",
"04312099999","2010-03-05T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0398,1","-0451,1","10186,1","99999,9,10143,1","7,1,020,1,+999,9",,"SYN060AAXX  05064 04312 46/// ///// 11398 21451 30143 40186 57020;",
"04312099999","2010-03-05T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0390,1","-0444,1","10171,1","99999,9,10128,1","7,1,015,1,+999,9",,"SYN060AAXX  05094 04312 46/// ///// 11390 21444 30128 40171 57015;",
"04312099999","2010-03-05T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0373,1","-0424,1","10156,1","99999,9,10113,1","7,1,015,1,+999,9",,"SYN060AAXX  05124 04312 46/// ///// 11373 21424 30113 40156 57015;",
"04312099999","2010-03-05T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0364,1","-0414,1","10135,1","99999,9,10092,1","7,1,021,1,+999,9",,"SYN060AAXX  05154 04312 46/// ///// 11364 21414 30092 40135 57021;",
"04312099999","2010-03-05T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0359,1","-0408,1","10122,1","99999,9,10079,1","7,1,013,1,+999,9",,"SYN060AAXX  05184 04312 46/// ///// 11359 21408 30079 40122 57013;",
"04312099999","2010-03-05T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0370,1","-0420,1","10116,1","99999,9,10073,1","7,1,006,1,+999,9",,"SYN060AAXX  05214 04312 46/// ///// 11370 21420 30073 40116 57006;",
"04312099999","2010-03-06T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0386,1","-0438,1","10117,1","99999,9,10074,1","2,1,001,1,+999,9",,"SYN060AAXX  06004 04312 46/// ///// 11386 21438 30074 40117 52001;",
"04312099999","2010-03-06T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0376,1","-0427,1","10118,1","99999,9,10075,1","2,1,001,1,+999,9",,"SYN060AAXX  06034 04312 46/// ///// 11376 21427 30075 40118 52001;",
"04312099999","2010-03-06T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0369,1","-0419,1","10120,1","99999,9,10077,1","2,1,002,1,+999,9",,"SYN060AAXX  06064 04312 46/// ///// 11369 21419 30077 40120 52002;",
"04312099999","2010-03-06T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0345,1","-0393,1","10121,1","99999,9,10078,1","2,1,001,1,+999,9",,"SYN060AAXX  06094 04312 46/// ///// 11345 21393 30078 40121 52001;",
"04312099999","2010-03-06T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0335,1","-0380,1","10112,1","99999,9,10069,1","7,1,009,1,+999,9",,"SYN060AAXX  06124 04312 46/// ///// 11335 21380 30069 40112 57009;",
"04312099999","2010-03-06T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0333,1","-0379,1","10097,1","99999,9,10054,1","7,1,015,1,+999,9",,"SYN060AAXX  06154 04312 46/// ///// 11333 21379 30054 40097 57015;",
"04312099999","2010-03-06T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0330,1","-0376,1","10076,1","99999,9,10033,1","7,1,021,1,+999,9",,"SYN060AAXX  06184 04312 46/// ///// 11330 21376 30033 40076 57021;",
"04312099999","2010-03-06T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0314,1","-0357,1","10074,1","99999,9,10031,1","7,1,002,1,+999,9",,"SYN060AAXX  06214 04312 46/// ///// 11314 21357 30031 40074 57002;",
"04312099999","2010-03-07T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0305,1","-0347,1","10058,1","99999,9,10015,1","7,1,016,1,+999,9",,"SYN060AAXX  07004 04312 46/// ///// 11305 21347 30015 40058 57016;",
"04312099999","2010-03-07T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0302,1","-0343,1","10052,1","99999,9,10009,1","7,1,006,1,+999,9",,"SYN060AAXX  07034 04312 46/// ///// 11302 21343 30009 40052 57006;",
"04312099999","2010-03-07T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0300,1","-0341,1","10058,1","99999,9,10015,1","2,1,006,1,+999,9",,"SYN060AAXX  07064 04312 46/// ///// 11300 21341 30015 40058 52006;",
"04312099999","2010-03-07T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","350,1,N,0170,1","99999,9,9,N","999999,9,N,1","-0296,1","-0337,1","10081,1","99999,9,10038,1","2,1,023,1,+999,9",,"SYN060AAXX  07094 04312 46/// /3533 11296 21337 30038 40081 52023;",
"04312099999","2010-03-07T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0175,1","99999,9,9,N","999999,9,N,1","-0289,1","-0329,1","10092,1","99999,9,10049,1","2,1,011,1,+999,9",,"SYN060AAXX  07124 04312 46/// /3434 11289 21329 30049 40092 52011;",
"04312099999","2010-03-07T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0195,1","99999,9,9,N","999999,9,N,1","-0279,1","-0318,1","10104,1","99999,9,10061,1","2,1,012,1,+999,9",,"SYN060AAXX  07154 04312 46/// /3438 11279 21318 30061 40104 52012;",
"04312099999","2010-03-07T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0154,1","99999,9,9,N","999999,9,N,1","-0278,1","-0317,1","10127,1","99999,9,10084,1","2,1,023,1,+999,9",,"SYN060AAXX  07184 04312 46/// /3430 11278 21317 30084 40127 52023;",
"04312099999","2010-03-07T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0144,1","99999,9,9,N","999999,9,N,1","-0273,1","-0311,1","10144,1","99999,9,10101,1","2,1,017,1,+999,9",,"SYN060AAXX  07214 04312 46/// /3428 11273 21311 30101 40144 52017;",
"04312099999","2010-03-08T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0149,1","99999,9,9,N","999999,9,N,1","-0270,1","-0308,1","10158,1","99999,9,10115,1","2,1,014,1,+999,9",,"SYN060AAXX  08004 04312 46/// /3429 11270 21308 30115 40158 52014;",
"04312099999","2010-03-08T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0139,1","99999,9,9,N","999999,9,N,1","-0263,1","-0300,1","10170,1","99999,9,10127,1","2,1,012,1,+999,9",,"SYN060AAXX  08034 04312 46/// /3427 11263 21300 30127 40170 52012;",
"04312099999","2010-03-08T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","310,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0261,1","-0296,1","10177,1","99999,9,10134,1","2,1,007,1,+999,9",,"SYN060AAXX  08064 04312 46/// /3114 11261 21296 30134 40177 52007;",
"04312099999","2010-03-08T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0264,1","-0301,1","10184,1","99999,9,10141,1","2,1,007,1,+999,9",,"SYN060AAXX  08094 04312 46/// /2907 11264 21301 30141 40184 52007;",
"04312099999","2010-03-08T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","120,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0259,1","-0294,1","10184,1","99999,9,10141,1","4,1,000,1,+999,9",,"SYN060AAXX  08124 04312 46/// /1201 11259 21294 30141 40184 54000;",
"04312099999","2010-03-08T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0266,1","-0302,1","10180,1","99999,9,10137,1","7,1,004,1,+999,9",,"SYN060AAXX  08154 04312 46/// /2511 11266 21302 30137 40180 57004;",
"04312099999","2010-03-08T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0254,1","-0289,1","10180,1","99999,9,10137,1","4,1,000,1,+999,9",,"SYN060AAXX  08184 04312 46/// /2905 11254 21289 30137 40180 54000;",
"04312099999","2010-03-08T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0251,1","-0285,1","10180,1","99999,9,10137,1","4,1,000,1,+999,9",,"SYN060AAXX  08214 04312 46/// /0102 11251 21285 30137 40180 54000;",
"04312099999","2010-03-09T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0263,1","-0298,1","10181,1","99999,9,10138,1","2,1,001,1,+999,9",,"SYN060AAXX  09004 04312 46/// /2305 11263 21298 30138 40181 52001;",
"04312099999","2010-03-09T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0273,1","-0311,1","10182,1","99999,9,10139,1","2,1,001,1,+999,9",,"SYN060AAXX  09034 04312 46/// /3004 11273 21311 30139 40182 52001;",
"04312099999","2010-03-09T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0246,1","-0280,1","10168,1","99999,9,10125,1","7,1,014,1,+999,9",,"SYN060AAXX  09064 04312 46/// /2309 11246 21280 30125 40168 57014;",
"04312099999","2010-03-09T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0231,1","-0263,1","10168,1","99999,9,10125,1","4,1,000,1,+999,9",,"SYN060AAXX  09094 04312 46/// /2509 11231 21263 30125 40168 54000;",
"04312099999","2010-03-09T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0216,1","-0245,1","10165,1","99999,9,10122,1","7,1,003,1,+999,9",,"SYN060AAXX  09124 04312 46/// /2911 11216 21245 30122 40165 57003;",
"04312099999","2010-03-09T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0210,1","-0238,1","10158,1","99999,9,10115,1","7,1,007,1,+999,9",,"SYN060AAXX  09154 04312 46/// /2506 11210 21238 30115 40158 57007;",
"04312099999","2010-03-09T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0212,1","-0240,1","10145,1","99999,9,10102,1","7,1,013,1,+999,9",,"SYN060AAXX  09184 04312 46/// /2605 11212 21240 30102 40145 57013;",
"04312099999","2010-03-09T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0217,1","-0246,1","10141,1","99999,9,10098,1","7,1,004,1,+999,9",,"SYN060AAXX  09214 04312 46/// /2906 11217 21246 30098 40141 57004;",
