"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04203099999","2010-03-30T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0052,1","+9999,9","10207,1","99999,9,10193,1","4,1,000,1,+999,9",,"SYN054AAXX  30034 04203 46/// /2010 11052 30193 40207 54000;",
"04203099999","2010-03-30T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0000,1","+9999,9","10255,1","99999,9,10241,1","2,1,048,1,+999,9",,"SYN054AAXX  30064 04203 46/// /2104 10000 30241 40255 52048;",
"04203099999","2010-03-30T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0044,1","+9999,9","10270,1","99999,9,10256,1","2,1,015,1,+999,9",,"SYN054AAXX  30094 04203 46/// /2107 11044 30256 40270 52015;",
"04203099999","2010-03-30T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0078,1","+9999,9","10233,1","99999,9,10219,1","7,1,037,1,+999,9",,"SYN054AAXX  30124 04203 46/// /1906 11078 30219 40233 57037;",
"04203099999","2010-03-30T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0103,1","+9999,9","10245,1","99999,9,10230,1","2,1,011,1,+999,9",,"SYN054AAXX  30154 04203 46/// /1905 11103 30230 40245 52011;",
"04203099999","2010-03-30T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0119,1","+9999,9","10253,1","99999,9,10238,1","2,1,008,1,+999,9",,"SYN054AAXX  30184 04203 46/// /1909 11119 30238 40253 52008;",
"04203099999","2010-03-30T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0107,1","+9999,9","10257,1","99999,9,10242,1","2,1,004,1,+999,9",,"SYN054AAXX  30214 04203 46/// /1903 11107 30242 40257 52004;",
"04203099999","2010-03-31T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0145,1","+9999,9","10264,1","99999,9,10249,1","2,1,007,1,+999,9",,"SYN054AAXX  31004 04203 46/// /1906 11145 30249 40264 52007;",
"04203099999","2010-03-31T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0153,1","+9999,9","10264,1","99999,9,10249,1","4,1,000,1,+999,9",,"SYN054AAXX  31034 04203 46/// /1901 11153 30249 40264 54000;",
"04203099999","2010-03-31T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0171,1","-0181,1","10265,1","99999,9,10250,1","2,1,001,1,+999,9",,"SYN060AAXX  31064 04203 46/// /2007 11171 21181 30250 40265 52001;",
"04203099999","2010-03-31T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0148,1","+9999,9","10257,1","99999,9,10242,1","7,1,008,1,+999,9",,"SYN054AAXX  31094 04203 46/// /1911 11148 30242 40257 57008;",
"04203099999","2010-03-31T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0171,1","+9999,9","10254,1","99999,9,10239,1","7,1,003,1,+999,9",,"SYN054AAXX  31124 04203 46/// /1911 11171 30239 40254 57003;",
"04203099999","2010-03-31T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0139,1","+9999,9","10247,1","99999,9,10232,1","7,1,007,1,+999,9",,"SYN054AAXX  31154 04203 46/// /2010 11139 30232 40247 57007;",
"04203099999","2010-03-31T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0162,1","-0493,2","10243,1","99999,9,10228,1","7,1,004,1,+999,9",,"SYN060AAXX  31184 04203 46/// /2011 11162 21493 30228 40243 57004;",
"04203099999","2010-03-31T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0152,1","+9999,9","10239,1","99999,9,10224,1","7,1,004,1,+999,9",,"SYN054AAXX  31214 04203 46/// /2012 11152 30224 40239 57004;",
"04203099999","2010-04-01T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0151,1","+9999,9","10237,1","99999,9,10222,1","7,1,002,1,+999,9",,"SYN054AAXX  01004 04203 46/// /1912 11151 30222 40237 57002;",
"04203099999","2010-04-01T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0153,1","+9999,9","10242,1","99999,9,10227,1","2,1,005,1,+999,9",,"SYN060AAXX  01034 04203 46/// /1911 11153 21486 30227 40242 52005;","Q01 -04863ATOD  "
"04203099999","2010-04-01T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0165,1","+9999,9","10231,1","99999,9,10216,1","7,1,011,1,+999,9",,"SYN060AAXX  01064 04203 46/// /1909 11165 21280 30216 40231 57011;","Q01-002803ATOD  "
"04203099999","2010-04-01T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0177,1","-0214,1","10228,1","99999,9,10213,1","7,1,003,1,+999,9",,"SYN060AAXX  01094 04203 46/// /2012 11177 21214 30213 40228 57003;",
"04203099999","2010-04-01T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0133,1","-0252,1","10233,1","99999,9,10218,1","2,1,005,1,+999,9",,"SYN060AAXX  01124 04203 46/// /1912 11133 21252 30218 40233 52005;",
"04203099999","2010-04-01T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0132,1","-0382,1","10222,1","99999,9,10207,1","7,1,011,1,+999,9",,"SYN060AAXX  01154 04203 46/// /2011 11132 21382 30207 40222 57011;",
"04203099999","2010-04-01T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0109,1","-0455,2","10215,1","99999,9,10200,1","7,1,007,1,+999,9",,"SYN060AAXX  01184 04203 46/// /2015 11109 21455 30200 40215 57007;",
"04203099999","2010-04-01T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0113,1","+9999,9","10232,1","99999,9,10217,1","2,1,017,1,+999,9",,"SYN060AAXX  01214 04203 46/// /1914 11113 21291 30217 40232 52017;","Q01-002913ATOD  "
"04203099999","2010-04-02T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0115,1","+9999,9","10210,1","99999,9,10195,1","7,1,022,1,+999,9",,"SYN054AAXX  02004 04203 46/// /2016 11115 30195 40210 57022;",
"04203099999","2010-04-02T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0096,1","+9999,9","10206,1","99999,9,10192,1","7,1,003,1,+999,9",,"SYN054AAXX  02034 04203 46/// /2017 11096 30192 40206 57003;",
"04203099999","2010-04-02T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","230,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0104,1","+9999,9","10213,1","99999,9,10198,1","2,1,006,1,+999,9",,"SYN054AAXX  02064 04203 46/// /2314 11104 30198 40213 52006;",
"04203099999","2010-04-02T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0105,1","+9999,9","10205,1","99999,9,10190,1","7,1,008,1,+999,9",,"SYN054AAXX  02094 04203 46/// /1912 11105 30190 40205 57008;",
"04203099999","2010-04-02T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0112,1","+9999,9","10192,1","99999,9,10177,1","7,1,013,1,+999,9",,"SYN054AAXX  02124 04203 46/// /2011 11112 30177 40192 57013;",
"04203099999","2010-04-02T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0107,1","-0454,1","10188,1","99999,9,10173,1","7,1,004,1,+999,9",,"SYN060AAXX  02154 04203 46/// /2009 11107 21454 30173 40188 57004;",
"04203099999","2010-04-02T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0106,1","-0362,1","10173,1","99999,9,10159,1","7,1,014,1,+999,9",,"SYN060AAXX  02184 04203 46/// /2010 11106 21362 30159 40173 57014;",
"04203099999","2010-04-02T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0103,1","+9999,9","10173,1","99999,9,10159,1","4,1,000,1,+999,9",,"SYN060AAXX  02214 04203 46/// /2015 11103 21225 30159 40173 54000;","Q01-002253ATOD  Q02 -02253ATOD  "
"04203099999","2010-04-03T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0106,1","-0386,1","10161,1","99999,9,10147,1","7,1,012,1,+999,9",,"SYN060AAXX  03004 04203 46/// /2018 11106 21386 30147 40161 57012;",
"04203099999","2010-04-03T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0099,1","+9999,9","10154,1","99999,9,10140,1","7,1,007,1,+999,9",,"SYN054AAXX  03034 04203 46/// /1920 11099 30140 40154 57007;",
"04203099999","2010-04-03T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0074,1","+9999,9","10139,1","99999,9,10125,1","7,1,015,1,+999,9",,"SYN054AAXX  03064 04203 46/// /1922 11074 30125 40139 57015;",
"04203099999","2010-04-03T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0118,1","99999,9,9,N","999999,9,N,1","-0108,1","+9999,9","10134,1","99999,9,10120,1","7,1,005,1,+999,9",,"SYN054AAXX  03094 04203 46/// /2023 11108 30120 40134 57005;",
"04203099999","2010-04-03T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","230,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0104,1","-0226,1","10137,1","99999,9,10123,1","2,1,003,1,+999,9",,"SYN060AAXX  03124 04203 46/// /2321 11104 21226 30123 40137 52003;",
"04203099999","2010-04-03T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0097,1","+9999,9","10135,1","99999,9,10121,1","7,1,002,1,+999,9",,"SYN054AAXX  03154 04203 46/// /2021 11097 30121 40135 57002;",
"04203099999","2010-04-03T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0118,1","99999,9,9,N","999999,9,N,1","-0091,1","+9999,9","10120,1","99999,9,10106,1","7,1,015,1,+999,9",,"SYN054AAXX  03184 04203 46/// /1923 11091 30106 40120 57015;",
"04203099999","2010-04-03T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","210,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0066,1","+9999,9","10104,1","99999,9,10090,1","7,1,016,1,+999,9",,"SYN054AAXX  03214 04203 46/// /2122 11066 30090 40104 57016;",
"04203099999","2010-04-04T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0081,1","+9999,9","10115,1","99999,9,10101,1","2,1,011,1,+999,9",,"SYN054AAXX  04004 04203 46/// /1919 11081 30101 40115 52011;",
"04203099999","2010-04-04T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0044,1","+9999,9","10121,1","99999,9,10107,1","2,1,006,1,+999,9",,"SYN054AAXX  04034 04203 46/// /2020 11044 30107 40121 52006;",
"04203099999","2010-04-04T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0129,1","99999,9,9,N","999999,9,N,1","-0119,1","+9999,9","10129,1","99999,9,10115,1","2,1,008,1,+999,9",,"SYN054AAXX  04064 04203 46/// /2025 11119 30115 40129 52008;",
"04203099999","2010-04-04T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0100,1","-0223,1","10106,1","99999,9,10092,1","7,1,023,1,+999,9",,"SYN060AAXX  04094 04203 46/// /2022 11100 21223 30092 40106 57023;",
"04203099999","2010-04-04T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0114,1","-0212,1","10093,1","99999,9,10079,1","7,1,013,1,+999,9",,"SYN060AAXX  04124 04203 46/// /2022 11114 21212 30079 40093 57013;",
"04203099999","2010-04-04T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0129,1","99999,9,9,N","999999,9,N,1","-0133,1","+9999,9","10092,1","99999,9,10077,1","7,1,002,1,+999,9",,"SYN054AAXX  04154 04203 46/// /1925 11133 30077 40092 57002;",
"04203099999","2010-04-04T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0139,1","99999,9,9,N","999999,9,N,1","-0150,1","+9999,9","10088,1","99999,9,10073,1","7,1,004,1,+999,9",,"SYN060AAXX  04184 04203 46/// /1927 11150 21484 30073 40088 57004;","Q01-004843ATOD  "
"04203099999","2010-04-04T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0159,1","99999,9,9,N","999999,9,N,1","-0133,1","+9999,9","10081,1","99999,9,10067,1","7,1,006,1,+999,9",,"SYN054AAXX  04214 04203 46/// /2031 11133 30067 40081 57006;",
"04203099999","2010-04-05T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0112,1","+9999,9","10079,1","99999,9,10065,1","7,1,002,1,+999,9",,"SYN054AAXX  05004 04203 46/// /1906 11112 30065 40079 57002;",
"04203099999","2010-04-05T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0140,1","-0540,2","10099,1","99999,9,10084,1","2,1,019,1,+999,9",,"SYN060AAXX  05034 04203 46/// /2010 11140 21540 30084 40099 52019;",
"04203099999","2010-04-05T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0133,1","+9999,9","10095,1","99999,9,10080,1","7,1,004,1,+999,9",,"SYN054AAXX  05064 04203 46/// /2009 11133 30080 40095 57004;",
"04203099999","2010-04-05T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0133,1","+9999,9","10093,1","99999,9,10078,1","7,1,002,1,+999,9",,"SYN060AAXX  05094 04203 46/// /1906 11133 21183 30078 40093 57002;","Q01-001833ATOD  "
"04203099999","2010-04-05T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0111,1","+9999,9","10085,1","99999,9,10071,1","7,1,007,1,+999,9",,"SYN054AAXX  05124 04203 46/// ///// 11111 30071 40085 57007;",
"04203099999","2010-04-05T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0113,1","+9999,9","10077,1","99999,9,10063,1","7,1,008,1,+999,9",,"SYN054AAXX  05154 04203 46/// /2012 11113 30063 40077 57008;",
"04203099999","2010-04-05T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0111,1","-0428,1","10070,1","99999,9,10056,1","7,1,007,1,+999,9",,"SYN060AAXX  05184 04203 46/// /1909 11111 21428 30056 40070 57007;",
"04203099999","2010-04-05T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0115,1","+9999,9","10064,1","99999,9,10050,1","7,1,006,1,+999,9",,"SYN054AAXX  05214 04203 46/// /2010 11115 30050 40064 57006;",
"04203099999","2010-04-06T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0126,1","+9999,9","10063,1","99999,9,10049,1","7,1,001,1,+999,9",,"SYN054AAXX  06004 04203 46/// /1909 11126 30049 40063 57001;",
"04203099999","2010-04-06T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0127,1","+9999,9","10058,1","99999,9,10044,1","7,1,005,1,+999,9",,"SYN054AAXX  06034 04203 46/// /1905 11127 30044 40058 57005;",
"04203099999","2010-04-06T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0132,1","+9999,9","10050,1","99999,9,10036,1","7,1,008,1,+999,9",,"SYN054AAXX  06064 04203 46/// /1903 11132 30036 40050 57008;",
"04203099999","2010-04-06T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0138,1","+9999,9","10042,1","99999,9,10028,1","7,1,008,1,+999,9",,"SYN054AAXX  06094 04203 46/// /1901 11138 30028 40042 57008;",
"04203099999","2010-04-06T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0113,1","+9999,9","10037,1","99999,9,10023,1","7,1,005,1,+999,9",,"SYN054AAXX  06124 04203 46/// /1904 11113 30023 40037 57005;",
"04203099999","2010-04-06T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0111,1","+9999,9","10034,1","99999,9,10020,1","7,1,003,1,+999,9",,"SYN054AAXX  06154 04203 46/// /1901 11111 30020 40034 57003;",
"04203099999","2010-04-06T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0133,1","+9999,9","10029,1","99999,9,10015,1","7,1,005,1,+999,9",,"SYN054AAXX  06184 04203 46/// /1914 11133 30015 40029 57005;",
"04203099999","2010-04-06T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0137,1","+9999,9","10029,1","99999,9,10015,1","4,1,000,1,+999,9",,"SYN054AAXX  06214 04203 46/// /2010 11137 30015 40029 54000;",
"04203099999","2010-04-07T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0143,1","+9999,9","10025,1","99999,9,10011,1","7,1,004,1,+999,9",,"SYN054AAXX  07004 04203 46/// /1915 11143 30011 40025 57004;",
"04203099999","2010-04-07T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0141,1","-0143,1","10022,1","99999,9,10008,1","7,1,003,1,+999,9",,"SYN060AAXX  07034 04203 46/// /1915 11141 21143 30008 40022 57003;",
"04203099999","2010-04-07T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0134,1","+9999,9","10024,1","99999,9,10010,1","2,1,002,1,+999,9",,"SYN060AAXX  07064 04203 46/// /1913 11134 21132 30010 40024 52002;",
"04203099999","2010-04-07T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0142,1","+9999,9","10033,1","99999,9,10019,1","2,1,009,1,+999,9",,"SYN060AAXX  07094 04203 46/// /1910 11142 21657 30019 40033 52009;","Q01-006573ATOD  "
"04203099999","2010-04-07T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0147,1","+9999,9","10047,1","99999,9,10032,1","2,1,013,1,+999,9",,"SYN054AAXX  07124 04203 46/// /1902 11147 30032 40047 52013;",
"04203099999","2010-04-07T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0137,1","+9999,9","10056,1","99999,9,10042,1","2,1,010,1,+999,9",,"SYN054AAXX  07154 04203 46/// /1902 11137 30042 40056 52010;",
"04203099999","2010-04-07T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0129,1","+9999,9","10071,1","99999,9,10057,1","2,1,015,1,+999,9",,"SYN054AAXX  07184 04203 46/// /1913 11129 30057 40071 52015;",
"04203099999","2010-04-07T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0155,1","+9999,9","10084,1","99999,9,10069,1","2,1,012,1,+999,9",,"SYN054AAXX  07214 04203 46/// /1917 11155 30069 40084 52012;",
"04203099999","2010-04-08T00:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0143,1","+9999,9","10098,1","99999,9,10083,1","2,1,014,1,+999,9",,"SYN054AAXX  08004 04203 46/// /1909 11143 30083 40098 52014;",
"04203099999","2010-04-08T03:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0156,1","+9999,9","10105,1","99999,9,10090,1","2,1,007,1,+999,9",,"SYN054AAXX  08034 04203 46/// /1910 11156 30090 40105 52007;",
"04203099999","2010-04-08T06:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0146,1","+9999,9","10107,1","99999,9,10092,1","2,1,002,1,+999,9",,"SYN054AAXX  08064 04203 46/// /1911 11146 30092 40107 52002;",
"04203099999","2010-04-08T09:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0155,1","+9999,9","10120,1","99999,9,10105,1","2,1,013,1,+999,9",,"SYN054AAXX  08094 04203 46/// /1908 11155 30105 40120 52013;",
"04203099999","2010-04-08T12:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0147,1","+9999,9","10129,1","99999,9,10114,1","2,1,009,1,+999,9",,"SYN054AAXX  08124 04203 46/// /2008 11147 30114 40129 52009;",
"04203099999","2010-04-08T15:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0162,1","+9999,9","10140,1","99999,9,10125,1","2,1,011,1,+999,9",,"SYN054AAXX  08154 04203 46/// /1916 11162 30125 40140 52011;",
"04203099999","2010-04-08T18:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","190,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0160,1","+9999,9","10150,1","99999,9,10135,1","2,1,010,1,+999,9",,"SYN054AAXX  08184 04203 46/// /1913 11160 30135 40150 52010;",
"04203099999","2010-04-08T21:00:00","4","76.6333333","-73.0","11.0","KITSISSUT CAREY OEER, GL","FM-12","99999","V020","200,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0163,1","+9999,9","10163,1","99999,9,10148,1","2,1,013,1,+999,9",,"SYN054AAXX  08214 04203 46/// /2018 11163 30148 40163 52013;",
