"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04266099999","2010-03-15T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0025,1","-0073,1","10180,1","99999,9,10138,1","4,1,000,1,+999,9",,"SYN060AAXX  15034 04266 46/// /3005 11025 21073 30138 40180 54000;",
"04266099999","2010-03-15T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0026,1","-0074,1","10174,1","99999,9,10132,1","7,1,006,1,+999,9",,"SYN060AAXX  15064 04266 46/// /3008 11026 21074 30132 40174 57006;",
"04266099999","2010-03-15T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0025,1","-0080,1","10165,1","99999,9,10123,1","7,1,009,1,+999,9",,"SYN060AAXX  15094 04266 46/// /3210 11025 21080 30123 40165 57009;",
"04266099999","2010-03-15T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0021,1","-0089,1","10155,1","99999,9,10113,1","7,1,010,1,+999,9",,"SYN060AAXX  15124 04266 46/// /3210 11021 21089 30113 40155 57010;",
"04266099999","2010-03-15T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0018,1","-0102,1","10132,1","99999,9,10090,1","7,1,023,1,+999,9",,"SYN060AAXX  15154 04266 46/// /3016 11018 21102 30090 40132 57023;",
"04266099999","2010-03-15T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0023,1","-0107,1","10110,1","99999,9,10068,1","7,1,022,1,+999,9",,"SYN060AAXX  15184 04266 46/// /3116 11023 21107 30068 40110 57022;",
"04266099999","2010-03-15T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0077,1","99999,9,9,N","999999,9,N,1","-0026,1","-0110,1","10099,1","99999,9,10057,1","7,1,011,1,+999,9",,"SYN060AAXX  15214 04266 46/// /3215 11026 21110 30057 40099 57011;",
"04266099999","2010-03-16T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0026,1","-0110,1","10087,1","99999,9,10045,1","7,1,012,1,+999,9",,"SYN060AAXX  16004 04266 46/// /3307 11026 21110 30045 40087 57012;",
"04266099999","2010-03-16T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0034,1","-0117,1","10070,1","99999,9,10028,1","7,1,017,1,+999,9",,"SYN060AAXX  16034 04266 46/// /3108 11034 21117 30028 40070 57017;",
"04266099999","2010-03-16T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0040,1","-0123,1","10047,1","99999,9,10005,1","7,1,023,1,+999,9",,"SYN060AAXX  16064 04266 46/// /2703 11040 21123 30005 40047 57023;",
"04266099999","2010-03-16T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0039,1","-0122,1","10032,1","99999,9,09990,1","7,1,015,1,+999,9",,"SYN060AAXX  16094 04266 46/// /3007 11039 21122 39990 40032 57015;",
"04266099999","2010-03-16T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0032,1","-0115,1","10022,1","99999,9,09980,1","7,1,010,1,+999,9",,"SYN060AAXX  16124 04266 46/// /2504 11032 21115 39980 40022 57010;",
"04266099999","2010-03-16T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","140,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0019,1","-0103,1","10009,1","99999,9,09968,1","7,1,012,1,+999,9",,"SYN060AAXX  16154 04266 46/// /1403 11019 21103 39968 40009 57012;",
"04266099999","2010-03-16T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0020,1","-0104,1","09991,1","99999,9,09950,1","7,1,018,1,+999,9",,"SYN060AAXX  16184 04266 46/// /0507 11020 21104 39950 49991 57018;",
"04266099999","2010-03-16T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0017,1","-0102,1","09985,1","99999,9,09944,1","7,1,006,1,+999,9",,"SYN060AAXX  16214 04266 46/// /1903 11017 21102 39944 49985 57006;",
"04266099999","2010-03-17T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0020,1","-0104,1","09977,1","99999,9,09936,1","7,1,008,1,+999,9",,"SYN060AAXX  17004 04266 46/// /3405 11020 21104 39936 49977 57008;",
"04266099999","2010-03-17T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0018,1","-0102,1","09963,1","99999,9,09922,1","7,1,014,1,+999,9",,"SYN060AAXX  17034 04266 46/// /0106 11018 21102 39922 49963 57014;",
"04266099999","2010-03-17T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0016,1","-0101,1","09946,1","99999,9,09905,1","7,1,017,1,+999,9",,"SYN060AAXX  17064 04266 46/// /3110 11016 21101 39905 49946 57017;",
"04266099999","2010-03-17T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0014,1","-0099,1","09927,1","99999,9,09886,1","7,1,019,1,+999,9",,"SYN060AAXX  17094 04266 46/// /2914 11014 21099 39886 49927 57019;",
"04266099999","2010-03-17T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0010,1","-0095,1","09916,1","99999,9,09875,1","7,1,011,1,+999,9",,"SYN060AAXX  17124 04266 46/// /3212 11010 21095 39875 49916 57011;",
"04266099999","2010-03-17T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0003,1","-0089,1","09909,1","99999,9,09868,1","7,1,007,1,+999,9",,"SYN060AAXX  17154 04266 46/// /3006 11003 21089 39868 49909 57007;",
"04266099999","2010-03-17T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0007,1","-0092,1","09899,1","99999,9,09858,1","7,1,010,1,+999,9",,"SYN060AAXX  17184 04266 46/// /3406 11007 21092 39858 49899 57010;",
"04266099999","2010-03-17T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0008,1","-0093,1","09899,1","99999,9,09858,1","4,1,000,1,+999,9",,"SYN060AAXX  17214 04266 46/// /0309 11008 21093 39858 49899 54000;",
"04266099999","2010-03-18T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0003,1","-0089,1","09899,1","99999,9,09858,1","4,1,000,1,+999,9",,"SYN060AAXX  18004 04266 46/// /3502 11003 21089 39858 49899 54000;",
"04266099999","2010-03-18T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0002,1","-0088,1","09894,1","99999,9,09853,1","7,1,005,1,+999,9",,"SYN060AAXX  18034 04266 46/// /3505 11002 21088 39853 49894 57005;",
"04266099999","2010-03-18T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","020,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0002,1","-0088,1","09887,1","99999,9,09847,1","7,1,006,1,+999,9",,"SYN060AAXX  18064 04266 46/// /0204 11002 21088 39847 49887 57006;",
"04266099999","2010-03-18T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0002,1","-0084,1","09891,1","99999,9,09851,1","2,1,004,1,+999,9",,"SYN060AAXX  18094 04266 46/// /0106 10002 21084 39851 49891 52004;",
"04266099999","2010-03-18T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","040,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0000,1","-0086,1","09898,1","99999,9,09857,1","2,1,006,1,+999,9",,"SYN060AAXX  18124 04266 46/// /0407 10000 21086 39857 49898 52006;",
"04266099999","2010-03-18T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","020,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0001,1","-0087,1","09902,1","99999,9,09861,1","2,1,004,1,+999,9",,"SYN060AAXX  18154 04266 46/// /0206 11001 21087 39861 49902 52004;",
"04266099999","2010-03-18T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0002,1","-0091,1","09902,1","99999,9,09861,1","4,1,000,1,+999,9",,"SYN060AAXX  18184 04266 46/// /3508 11002 21091 39861 49902 54000;",
"04266099999","2010-03-18T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0002,1","-0088,1","09907,1","99999,9,09866,1","2,1,005,1,+999,9",,"SYN060AAXX  18214 04266 46/// /3508 11002 21088 39866 49907 52005;",
"04266099999","2010-03-19T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0001,1","-0085,1","09905,1","99999,9,09864,1","7,1,002,1,+999,9",,"SYN060AAXX  19004 04266 46/// /3211 10001 21085 39864 49905 57002;",
"04266099999","2010-03-19T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0005,1","-0081,1","09904,1","99999,9,09864,1","4,1,000,1,+999,9",,"SYN060AAXX  19034 04266 46/// /3310 10005 21081 39864 49904 54000;",
"04266099999","2010-03-19T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0004,1","-0082,1","09906,1","99999,9,09866,1","2,1,002,1,+999,9",,"SYN060AAXX  19064 04266 46/// /3505 10004 21082 39866 49906 52002;",
"04266099999","2010-03-19T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0007,1","-0077,1","09915,1","99999,9,09875,1","2,1,009,1,+999,9",,"SYN060AAXX  19094 04266 46/// /2611 10007 21077 39875 49915 52009;",
"04266099999","2010-03-19T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0003,1","-0083,1","09925,1","99999,9,09884,1","2,1,009,1,+999,9",,"SYN060AAXX  19124 04266 46/// /2910 10003 21083 39884 49925 52009;",
"04266099999","2010-03-19T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0027,1","-0111,1","09927,1","99999,9,09886,1","2,1,002,1,+999,9",,"SYN060AAXX  19154 04266 46/// /3408 11027 21111 39886 49927 52002;",
"04266099999","2010-03-19T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,N,1","+0034,1","-0054,1","09926,1","99999,9,09886,1","4,1,000,1,+999,9",,"SYN060AAXX  19184 04266 46/// /3109 10034 21054 39886 49926 54000;",
"04266099999","2010-03-19T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0003,1","-0083,1","09936,1","99999,9,09895,1","2,1,009,1,+999,9",,"SYN060AAXX  19214 04266 46/// /3114 10003 21083 39895 49936 52009;",
"04266099999","2010-03-20T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0067,1","99999,9,9,N","999999,9,N,1","+0006,1","-0080,1","09943,1","99999,9,09902,1","2,1,007,1,+999,9",,"SYN060AAXX  20004 04266 46/// /3113 10006 21080 39902 49943 52007;",
"04266099999","2010-03-20T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0004,1","-0090,1","09947,1","99999,9,09906,1","2,1,004,1,+999,9",,"SYN060AAXX  20034 04266 46/// /3113 11004 21090 39906 49947 52004;",
"04266099999","2010-03-20T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0002,1","-0088,1","09948,1","99999,9,09907,1","2,1,001,1,+999,9",,"SYN060AAXX  20064 04266 46/// /3117 11002 21088 39907 49948 52001;",
"04266099999","2010-03-20T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0001,1","-0087,1","09958,1","99999,9,09917,1","2,1,010,1,+999,9",,"SYN060AAXX  20094 04266 46/// /3217 11001 21087 39917 49958 52010;",
"04266099999","2010-03-20T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0002,1","-0084,1","09976,1","99999,9,09935,1","2,1,018,1,+999,9",,"SYN060AAXX  20124 04266 46/// /3214 10002 21084 39935 49976 52018;",
"04266099999","2010-03-20T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0003,1","-0083,1","09993,1","99999,9,09952,1","2,1,017,1,+999,9",,"SYN060AAXX  20154 04266 46/// /3211 10003 21083 39952 49993 52017;",
"04266099999","2010-03-20T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0001,1","-0087,1","10004,1","99999,9,09963,1","2,1,011,1,+999,9",,"SYN060AAXX  20184 04266 46/// /3313 11001 21087 39963 40004 52011;",
"04266099999","2010-03-20T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0003,1","-0089,1","10019,1","99999,9,09978,1","2,1,015,1,+999,9",,"SYN060AAXX  20214 04266 46/// /3117 11003 21089 39978 40019 52015;",
"04266099999","2010-03-21T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0009,1","-0094,1","10024,1","99999,9,09983,1","2,1,005,1,+999,9",,"SYN060AAXX  21004 04266 46/// /3120 11009 21094 39983 40024 52005;",
"04266099999","2010-03-21T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0129,1","99999,9,9,N","999999,9,N,1","-0011,1","-0096,1","10026,1","99999,9,09985,1","2,1,002,1,+999,9",,"SYN060AAXX  21034 04266 46/// /3025 11011 21096 39985 40026 52002;",
"04266099999","2010-03-21T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0011,1","-0096,1","10031,1","99999,9,09990,1","2,1,005,1,+999,9",,"SYN060AAXX  21064 04266 46/// /3222 11011 21096 39990 40031 52005;",
"04266099999","2010-03-21T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0010,1","-0095,1","10044,1","99999,9,10003,1","2,1,013,1,+999,9",,"SYN060AAXX  21094 04266 46/// /3213 11010 21095 30003 40044 52013;",
"04266099999","2010-03-21T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0007,1","-0092,1","10048,1","99999,9,10007,1","2,1,004,1,+999,9",,"SYN060AAXX  21124 04266 46/// /3218 11007 21092 30007 40048 52004;",
"04266099999","2010-03-21T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0011,1","-0096,1","10049,1","99999,9,10008,1","2,1,001,1,+999,9",,"SYN060AAXX  21154 04266 46/// /3119 11011 21096 30008 40049 52001;",
"04266099999","2010-03-21T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0013,1","-0098,1","10049,1","99999,9,10008,1","4,1,000,1,+999,9",,"SYN060AAXX  21184 04266 46/// /3121 11013 21098 30008 40049 54000;",
"04266099999","2010-03-21T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0014,1","-0099,1","10059,1","99999,9,10018,1","2,1,010,1,+999,9",,"SYN060AAXX  21214 04266 46/// /3219 11014 21099 30018 40059 52010;",
"04266099999","2010-03-22T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0014,1","-0096,1","10068,1","99999,9,10027,1","2,1,009,1,+999,9",,"SYN060AAXX  22004 04266 46/// /3116 11014 21096 30027 40068 52009;",
"04266099999","2010-03-22T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0016,1","-0098,1","10068,1","99999,9,10027,1","4,1,000,1,+999,9",,"SYN060AAXX  22034 04266 46/// /3017 11016 21098 30027 40068 54000;",
"04266099999","2010-03-22T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0020,1","-0104,1","10075,1","99999,9,10033,1","2,1,006,1,+999,9",,"SYN060AAXX  22064 04266 46/// /2914 11020 21104 30033 40075 52006;",
"04266099999","2010-03-22T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0022,1","-0106,1","10086,1","99999,9,10044,1","2,1,011,1,+999,9",,"SYN060AAXX  22094 04266 46/// /2816 11022 21106 30044 40086 52011;",
"04266099999","2010-03-22T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0023,1","-0107,1","10097,1","99999,9,10055,1","2,1,011,1,+999,9",,"SYN060AAXX  22124 04266 46/// /2710 11023 21107 30055 40097 52011;",
"04266099999","2010-03-22T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0006,1","-0097,1","10099,1","99999,9,10058,1","2,1,003,1,+999,9",,"SYN060AAXX  22154 04266 46/// /2905 11006 21097 30058 40099 52003;",
"04266099999","2010-03-22T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0009,1","-0100,1","10101,1","99999,9,10060,1","2,1,002,1,+999,9",,"SYN060AAXX  22184 04266 46/// /2906 11009 21100 30060 40101 52002;",
"04266099999","2010-03-22T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","270,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0028,1","-0117,1","10115,1","99999,9,10073,1","2,1,013,1,+999,9",,"SYN060AAXX  22214 04266 46/// /2721 11028 21117 30073 40115 52013;",
"04266099999","2010-03-23T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0098,1","99999,9,9,N","999999,9,N,1","+0004,1","-0100,1","10116,1","99999,9,10075,1",,,"SYN054AAXX  23034 04266 46/// /3019 10004 21100 30075 40116;",
"04266099999","2010-03-23T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0027,1","-0128,1","10119,1","99999,9,10077,1","2,1,002,1,+999,9",,"SYN060AAXX  23064 04266 46/// /3017 11027 21128 30077 40119 52002;",
"04266099999","2010-03-23T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0023,1","-0124,1","10124,1","99999,9,10082,1","2,1,005,1,+999,9",,"SYN060AAXX  23094 04266 46/// /3013 11023 21124 30082 40124 52005;",
"04266099999","2010-03-23T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0015,1","-0117,1","10122,1","99999,9,10080,1","7,1,002,1,+999,9",,"SYN060AAXX  23124 04266 46/// /3009 11015 21117 30080 40122 57002;",
"04266099999","2010-03-23T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0013,1","-0115,1","10119,1","99999,9,10077,1","7,1,003,1,+999,9",,"SYN060AAXX  23154 04266 46/// /2911 11013 21115 30077 40119 57003;",
"04266099999","2010-03-23T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0129,1","99999,9,9,N","999999,9,N,1","+0004,1","-0100,1","10116,1","99999,9,10075,1","7,1,002,1,+999,9",,"SYN060AAXX  23184 04266 46/// /3025 10004 21100 30075 40116 57002;",
"04266099999","2010-03-23T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0149,1","99999,9,9,N","999999,9,N,1","-0016,1","-0118,1","10131,1","99999,9,10089,1","2,1,014,1,+999,9",,"SYN060AAXX  23214 04266 46/// /3029 11016 21118 30089 40131 52014;",
"04266099999","2010-03-24T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0129,1","99999,9,9,N","999999,9,N,1","-0029,1","-0130,1","10141,1","99999,9,10099,1","2,1,010,1,+999,9",,"SYN060AAXX  24004 04266 46/// /2925 11029 21130 30099 40141 52010;",
"04266099999","2010-03-24T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0170,1","99999,9,9,N","999999,9,N,1","-0029,1","-0130,1","10146,1","99999,9,10104,1","2,1,005,1,+999,9",,"SYN060AAXX  24034 04266 46/// /2933 11029 21130 30104 40146 52005;",
"04266099999","2010-03-24T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","300,1,N,0180,1","99999,9,9,N","999999,9,N,1","-0026,1","-0127,1","10159,1","99999,9,10117,1","2,1,013,1,+999,9",,"SYN060AAXX  24064 04266 46/// /3035 11026 21127 30117 40159 52013;",
"04266099999","2010-03-24T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","290,1,N,0195,1","99999,9,9,N","999999,9,N,1","-0038,1","-0138,1","10174,1","99999,9,10132,1","2,1,015,1,+999,9",,"SYN060AAXX  24094 04266 46/// /2938 11038 21138 30132 40174 52015;",
"04266099999","2010-03-24T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0200,1","99999,9,9,N","999999,9,N,1","-0037,1","-0107,1","10185,1","99999,9,10143,1","2,1,011,1,+999,9",,"SYN060AAXX  24124 04266 46/// /3139 11037 21107 30143 40185 52011;",
"04266099999","2010-03-24T15:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0190,1","99999,9,9,N","999999,9,N,1","-0039,1","-0106,1","10185,1","99999,9,10143,1","4,1,000,1,+999,9",,"SYN060AAXX  24154 04266 46/// /3137 11039 21106 30143 40185 54000;",
"04266099999","2010-03-24T18:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0170,1","99999,9,9,N","999999,9,N,1","-0056,1","-0122,1","10186,1","99999,9,10143,1","4,1,000,1,+999,9",,"SYN060AAXX  24184 04266 46/// /3133 11056 21122 30143 40186 54000;",
"04266099999","2010-03-24T21:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0175,1","99999,9,9,N","999999,9,N,1","-0042,1","-0111,1","10193,1","99999,9,10151,1","2,1,008,1,+999,9",,"SYN060AAXX  24214 04266 46/// /3134 11042 21111 30151 40193 52008;",
"04266099999","2010-03-25T00:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","310,1,N,0159,1","99999,9,9,N","999999,9,N,1","-0041,1","-0110,1","10193,1","99999,9,10151,1","4,1,000,1,+999,9",,"SYN060AAXX  25004 04266 46/// /3131 11041 21110 30151 40193 54000;",
"04266099999","2010-03-25T03:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","320,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0033,1","-0100,1","10193,1","99999,9,10151,1","4,1,000,1,+999,9",,"SYN060AAXX  25034 04266 46/// /3220 11033 21100 30151 40193 54000;",
"04266099999","2010-03-25T06:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0030,1","-0105,1","10199,1","99999,9,10157,1","2,1,006,1,+999,9",,"SYN060AAXX  25064 04266 46/// /3407 11030 21105 30157 40199 52006;",
"04266099999","2010-03-25T09:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0028,1","-0098,1","10199,1","99999,9,10157,1","4,1,000,1,+999,9",,"SYN060AAXX  25094 04266 46/// /0906 11028 21098 30157 40199 54000;",
"04266099999","2010-03-25T12:00:00","4","60.75","-48.45","30.0","NUNARSUIT, GL","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0016,1","-0082,1","10204,1","99999,9,10162,1","2,1,005,1,+999,9",,"SYN060AAXX  25124 04266 46/// /0912 11016 21082 30162 40204 52005;",
