"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AL1","AY1","AY2","GA1","GF1","MW1","UA1","REM","EQD"
"07029099999","2010-06-14T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  14154 07029 41/97 3//// 1//// 700// 333 92437;",
"07029099999","2010-06-15T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15064 07029 41/97 8//// 1//// 700// 333 92447;",
"07029099999","2010-06-15T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15094 07029 41/97 8//// 1//// 700// 333 92447;",
"07029099999","2010-06-15T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15124 07029 41/97 8//// 1//// 700// 333 92447;",
"07029099999","2010-06-15T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15154 07029 41/98 3//// 1//// 700// 333 92448;",
"07029099999","2010-06-16T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16064 07029 41/97 8//// 1//// 700// 333 92437;",
"07029099999","2010-06-16T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16094 07029 41/97 6//// 1//// 700// 333 92447;",
"07029099999","2010-06-16T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16124 07029 41/97 6//// 1//// 700// 333 92447;",
"07029099999","2010-06-16T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16154 07029 41/97 3//// 1//// 700// 333 92457;",
"07029099999","2010-06-17T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17064 07029 41/96 8//// 1//// 700// 333 92446;",
"07029099999","2010-06-17T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17094 07029 41/96 8//// 1//// 700// 333 92446;",
"07029099999","2010-06-17T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17124 07029 41/97 5//// 1//// 700// 333 92447;",
"07029099999","2010-06-17T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17154 07029 41/97 5//// 1//// 700// 333 92447;",
"07029099999","2010-06-18T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18064 07029 41/97 8//// 1//// 700// 333 92427;",
"07029099999","2010-06-18T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18094 07029 41/97 8//// 1//// 700// 333 92437;",
"07029099999","2010-06-18T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18124 07029 41/98 8//// 1//// 700// 333 92438;",
"07029099999","2010-06-18T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18154 07029 41/98 6//// 1//// 700// 333 92438;",
"07029099999","2010-06-19T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1",,"SYN052AAXX  19064 07029 41/97 8//// 1//// 760// 333 92447;",
"07029099999","2010-06-19T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  19094 07029 41/98 2//// 1//// 700// 333 92438;",
"07029099999","2010-06-19T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  19124 07029 41/98 3//// 1//// 700// 333 92438;",
"07029099999","2010-06-19T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  19154 07029 41/98 4//// 1//// 700// 333 92438;",
"07029099999","2010-06-20T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20064 07029 41/98 7//// 1//// 700// 333 92438;",
"07029099999","2010-06-20T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20094 07029 41/98 7//// 1//// 700// 333 92438;",
"07029099999","2010-06-20T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20124 07029 41/98 7//// 1//// 700// 333 92438;",
"07029099999","2010-06-20T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20154 07029 41/98 5//// 1//// 700// 333 92438;",
"07029099999","2010-06-21T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21064 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-06-21T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21094 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-06-21T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21124 07029 41/98 7//// 1//// 700// 333 92428;",
"07029099999","2010-06-21T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"01,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21154 07029 41/98 1//// 1//// 700// 333 92428;",
"07029099999","2010-06-22T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22064 07029 41/98 3//// 1//// 700// 333 92428;",
"07029099999","2010-06-22T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22094 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-06-22T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22124 07029 41/98 3//// 1//// 700// 333 92426;",
"07029099999","2010-06-22T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22154 07029 41/98 3//// 1//// 700// 333 92428;",
"07029099999","2010-06-23T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23064 07029 41/98 3//// 1//// 700// 333 92428;",
"07029099999","2010-06-23T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23094 07029 41/98 3//// 1//// 700// 333 92418;",
"07029099999","2010-06-23T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23124 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-06-23T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23154 07029 41/98 5//// 1//// 700// 333 92428;",
"07029099999","2010-06-25T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  25064 07029 41/98 2//// 1//// 700// 333 92418;",
"07029099999","2010-06-25T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  25094 07029 41/97 3//// 1//// 700// 333 92427;",
"07029099999","2010-06-25T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  25124 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-06-25T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  25154 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-06-26T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  26064 07029 41/97 2//// 1//// 700// 333 92417;",
"07029099999","2010-06-26T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  26094 07029 41/98 2//// 1//// 700// 333 92418;",
"07029099999","2010-06-26T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  26124 07029 41/98 2//// 1//// 700// 333 92418;",
"07029099999","2010-06-26T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,"00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","00,1",,"SYN052AAXX  26154 07029 41/98 0//// 1//// 700// 333 92428;",
"07029099999","2010-06-27T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","002000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","10,1",,"SYN052AAXX  27064 07029 41/95 3//// 1//// 710// 333 92415;",
"07029099999","2010-06-27T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  27094 07029 41/96 5//// 1//// 700// 333 92416;",
"07029099999","2010-06-27T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  27124 07029 41/98 3//// 1//// 700// 333 92428;",
"07029099999","2010-06-27T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  27154 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-06-28T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  28064 07029 41/98 5//// 1//// 700// 333 92418;",
"07029099999","2010-06-28T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  28094 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-06-28T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  28124 07029 41/98 5//// 1//// 700// 333 92428;",
"07029099999","2010-06-28T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"01,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  28154 07029 41/98 1//// 1//// 700// 333 92428;",
"07029099999","2010-06-29T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  29064 07029 41/98 3//// 1//// 700// 333 92428;",
"07029099999","2010-06-29T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  29094 07029 41/98 4//// 1//// 700// 333 92418;",
"07029099999","2010-06-29T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  29124 07029 41/98 4//// 1//// 700// 333 92418;",
"07029099999","2010-06-29T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  29154 07029 41/98 5//// 1//// 700// 333 92428;",
"07029099999","2010-06-30T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  30064 07029 41/97 8//// 1//// 700// 333 92417;",
"07029099999","2010-06-30T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  30094 07029 41/97 6//// 1//// 700// 333 92427;",
"07029099999","2010-06-30T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  30124 07029 41/98 5//// 1//// 700// 333 92418;",
"07029099999","2010-06-30T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  30154 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-07-01T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  01064 07029 41/98 5//// 1//// 700// 333 92418;",
"07029099999","2010-07-01T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  01094 07029 41/98 3//// 1//// 700// 333 92418;",
"07029099999","2010-07-01T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  01124 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-07-01T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  01154 07029 41/97 5//// 1//// 700// 333 92417;",
"07029099999","2010-07-02T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  02064 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-07-02T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  02094 07029 41/98 2//// 1//// 700// 333 92418;",
"07029099999","2010-07-02T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  02124 07029 41/98 4//// 1//// 700// 333 92418;",
"07029099999","2010-07-02T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  02154 07029 41/98 6//// 1//// 700// 333 92428;",
"07029099999","2010-07-03T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  03064 07029 41/98 7//// 1//// 700// 333 92428;",
"07029099999","2010-07-03T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  03094 07029 41/98 6//// 1//// 700// 333 92428;",
"07029099999","2010-07-03T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  03124 07029 41/98 6//// 1//// 700// 333 92428;",
"07029099999","2010-07-03T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  03154 07029 41/98 4//// 1//// 700// 333 92428;",
"07029099999","2010-07-04T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  04064 07029 41/98 2//// 1//// 700// 333 92428;",
"07029099999","2010-07-04T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  04094 07029 41/98 3//// 1//// 700// 333 92428;",
"07029099999","2010-07-04T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  04124 07029 41/98 3//// 1//// 700// 333 92438;",
