"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"01088499999","2010-02-02T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","300,1,N,0021,1","01650,5,C,N","009000,1,N,1","-0140,1","-0150,1","99999,9","04,5,+00750,1,99,9","07,5,+01650,5,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09990,1,99999,9",,,,,"MET060METAR ENSN 020650Z 30004KT 9000 SCT025 BKN055 M14/M15 Q0999;",
"01088499999","2010-02-02T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","270,1,N,0021,1","00750,1,C,N","009000,1,N,1","-0140,1","-0150,1","99999,9","04,5,+00660,1,99,9","07,5,+00750,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09990,1,99999,9",,,,,"MET060METAR ENSN 020750Z 27004KT 9000 SCT022 BKN025 M14/M15 Q0999;",
"01088499999","2010-02-02T09:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","280,1,N,0026,1","00900,1,C,N","011265,1,N,1","-0130,1","-0140,1","99999,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09980,1,99999,9",,,,,"MET053METAR ENSN 020950Z 28005KT 9999 BKN030 M13/M14 Q0998;",
"01088499999","2010-02-02T10:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","290,1,N,0021,1","00840,1,C,N","011265,1,N,1","-0120,1","-0130,1","99999,9","07,5,+00840,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09970,1,99999,9",,,,,"MET053METAR ENSN 021050Z 29004KT 9999 BKN028 M12/M13 Q0997;",
"01088499999","2010-02-02T11:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","230,1,N,0026,1","00750,1,C,N","011265,1,N,1","-0100,1","-0120,1","99999,9","07,5,+00750,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09959,1,99999,9",,,,,"MET053METAR ENSN 021150Z 23005KT 9999 BKN025 M10/M12 Q0996;",
"01088499999","2010-02-02T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0015,1","00900,1,C,N","011265,1,N,1","-0090,1","-0120,1","99999,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09949,1,99999,9",,,,,"MET053METAR ENSN 021250Z 35003KT 9999 BKN030 M09/M12 Q0995;",
"01088499999","2010-02-02T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0046,1","00900,1,C,N","011265,1,N,1","-0080,1","-0120,1","99999,9","07,5,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09939,1,99999,9",,,,,"MET053METAR ENSN 021450Z 36009KT 9999 BKN030 M08/M12 Q0994;",
"01088499999","2010-02-02T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0041,1","00600,1,C,N","011265,1,N,1","-0080,1","-0110,1","99999,9","08,5,+00600,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"09939,1,99999,9",,,,,"MET053METAR ENSN 021550Z 36008KT 9999 OVC020 M08/M11 Q0994;",
"01088499999","2010-02-02T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0036,1","00480,1,C,N","004000,1,N,1","-0080,1","-0110,1","99999,9","08,5,+00480,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"09929,1,99999,9","71,1",,,,"MET057METAR ENSN 021650Z 36007KT 4000 -SN OVC016 M08/M11 Q0993;",
"01088499999","2010-02-02T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0036,1","00390,1,C,N","003000,1,N,1","-0080,1","-0090,1","99999,9","08,5,+00390,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"09929,1,99999,9","71,1",,,"0087,1","MET060METAR ENSN 021750Z 36007G17KT 3000 -SN OVC013 M08/M09 Q0993;",
"01088499999","2010-02-02T18:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0036,1","00360,1,C,N","002500,1,N,1","-0070,1","-0090,1","99999,9","08,5,+00360,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"09919,1,99999,9","73,1",,,"0087,1","MET059METAR ENSN 021850Z 36007G17KT 2500 SN OVC012 M07/M09 Q0992;",
"01088499999","2010-02-03T04:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","360,1,N,0036,1","00240,1,C,N","005000,1,N,1","-0060,1","-0080,1","99999,9","07,5,+00240,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09919,1,99999,9","71,1",,,,"MET057METAR ENSN 030450Z 36007KT 5000 -SN BKN008 M06/M08 Q0992;",
"01088499999","2010-02-03T05:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0036,1","00240,1,C,N","006000,1,N,1","-0060,1","-0080,1","99999,9","07,5,+00240,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09919,1,99999,9","71,1",,,"0093,1","MET068METAR ENSN 030550Z 35007G18KT 300V060 6000 -SN BKN008 M06/M08 Q0992;",
"01088499999","2010-02-03T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0026,1","00360,1,C,N","007000,1,N,1","-0060,1","-0080,1","99999,9","07,5,+00360,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09929,1,99999,9","71,1",,,,"MET057METAR ENSN 030650Z VRB05KT 7000 -SN BKN012 M06/M08 Q0993;",
"01088499999","2010-02-03T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","300,1,N,0036,1","00510,1,C,N","007000,1,N,1","-0060,1","-0080,1","99999,9","07,5,+00510,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09939,1,99999,9","71,1",,,,"MET065METAR ENSN 030750Z 30007KT 240V340 7000 -SN BKN017 M06/M08 Q0994;",
"01088499999","2010-02-03T08:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","290,1,N,0036,1","00480,1,C,N","004000,1,N,1","-0060,1","-0080,1","99999,9","07,5,+00480,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09939,1,99999,9","73,1",,,,"MET064METAR ENSN 030850Z 29007KT 270V060 4000 SN BKN016 M06/M08 Q0994;",
"01088499999","2010-02-03T09:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","310,1,N,0026,1","00390,1,C,N","004000,1,N,1","-0060,1","-0080,1","99999,9","07,5,+00390,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09949,1,99999,9","73,1",,,,"MET064METAR ENSN 030950Z 31005KT 270V360 4000 SN BKN013 M06/M08 Q0995;",
"01088499999","2010-02-03T10:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","330,1,N,0026,1","00480,1,C,N","006000,1,N,1","-0050,1","-0070,1","99999,9","07,5,+00480,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09949,1,99999,9","73,1",,,,"MET056METAR ENSN 031050Z 33005KT 6000 SN BKN016 M05/M07 Q0995;",
"01088499999","2010-02-03T11:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","330,1,N,0031,1","00450,1,C,N","005000,1,N,1","-0050,1","-0070,1","99999,9","07,5,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09959,1,99999,9","73,1",,,,"MET056METAR ENSN 031150Z 33006KT 5000 SN BKN015 M05/M07 Q0996;",
"01088499999","2010-02-03T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","00450,1,C,N","005000,1,N,1","-0040,1","-0060,1","99999,9","07,5,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09959,1,99999,9","71,1",,,,"MET057METAR ENSN 031250Z 35008KT 5000 -SN BKN015 M04/M06 Q0996;",
"01088499999","2010-02-03T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0046,1","00450,1,C,N","006000,1,N,1","-0040,1","-0060,1","99999,9","07,5,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09970,1,99999,9","71,1",,,,"MET057METAR ENSN 031350Z 35009KT 6000 -SN BKN015 M04/M06 Q0997;",
"01088499999","2010-02-03T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0046,1","00450,1,C,N","006000,1,N,1","-0040,1","-0060,1","99999,9","07,5,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09980,1,99999,9","71,1",,,,"MET057METAR ENSN 031450Z 35009KT 6000 -SN BKN015 M04/M06 Q0998;",
"01088499999","2010-02-03T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0036,1","00450,1,C,N","006000,1,N,1","-0040,1","-0060,1","99999,9","07,5,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"09990,1,99999,9","16,1",,,,"MET058METAR ENSN 031550Z 35007KT 6000 VCSH BKN015 M04/M06 Q0999;",
"01088499999","2010-02-03T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","350,1,N,0041,1","00450,1,C,N","006000,1,N,1","-0040,1","-0060,1","99999,9","07,5,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10000,1,99999,9","71,1",,,,"MET057METAR ENSN 031650Z 35008KT 6000 -SN BKN015 M04/M06 Q1000;",
"01088499999","2010-02-03T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","340,1,N,0041,1","00540,1,C,N","006000,1,N,1","-0030,1","-0060,1","99999,9","07,5,+00540,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10010,1,99999,9","71,1",,,,"MET057METAR ENSN 031750Z 34008KT 6000 -SN BKN018 M03/M06 Q1001;",
"01088499999","2010-02-04T04:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","250,1,N,0026,1","00960,1,C,N","008000,1,N,1","-0050,1","-0070,1","99999,9","04,5,+00540,1,99,9","07,5,+00960,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET060METAR ENSN 040450Z 25005KT 8000 SCT018 BKN032 M05/M07 Q1009;",
"01088499999","2010-02-04T05:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0031,1","00900,1,C,N","008000,1,N,1","-0050,1","-0070,1","99999,9","04,5,+00480,1,99,9","07,5,+00900,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET060METAR ENSN 040550Z 26006KT 8000 SCT016 BKN030 M05/M07 Q1010;",
"01088499999","2010-02-04T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","270,1,N,0026,1","01050,1,C,N","009000,1,N,1","-0060,1","-0080,1","99999,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET053METAR ENSN 040650Z 27005KT 9000 BKN035 M06/M08 Q1010;",
"01088499999","2010-02-04T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0031,1","00630,1,C,N","011265,1,N,1","-0060,1","-0080,1","99999,9","07,5,+00630,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET053METAR ENSN 040750Z 26006KT 9999 BKN021 M06/M08 Q1011;",
"01088499999","2010-02-04T08:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0036,1","00660,1,C,N","011265,1,N,1","-0070,1","-0090,1","99999,9","07,5,+00660,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET053METAR ENSN 040850Z 26007KT 9999 BKN022 M07/M09 Q1012;",
"01088499999","2010-02-04T09:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0041,1","22000,1,9,N","011265,1,N,1","-0070,1","-0100,1","99999,9","04,5,+01050,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET053METAR ENSN 040950Z 26008KT 9999 SCT035 M07/M10 Q1012;",
"01088499999","2010-02-04T10:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0041,1","01050,1,C,N","011265,1,N,1","-0070,1","-0100,1","99999,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET053METAR ENSN 041050Z 26008KT 9999 BKN035 M07/M10 Q1013;",
"01088499999","2010-02-04T11:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0036,1","01050,1,C,N","011265,1,N,1","-0060,1","-0100,1","99999,9","07,5,+01050,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET053METAR ENSN 041150Z 26007KT 9999 BKN035 M06/M10 Q1013;",
"01088499999","2010-02-04T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0031,1","01200,1,C,N","011265,1,N,1","-0060,1","-0100,1","99999,9","07,5,+01200,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET053METAR ENSN 041250Z 26006KT 9999 BKN040 M06/M10 Q1014;",
"01088499999","2010-02-04T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0021,1","00870,1,C,N","011265,1,N,1","-0050,1","-0090,1","99999,9","07,5,+00870,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET053METAR ENSN 041350Z 26004KT 9999 BKN029 M05/M09 Q1014;",
"01088499999","2010-02-04T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","270,1,N,0026,1","00870,1,C,N","011265,1,N,1","-0060,1","-0090,1","99999,9","07,5,+00870,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET053METAR ENSN 041450Z 27005KT 9999 BKN029 M06/M09 Q1015;",
"01088499999","2010-02-04T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0026,1","00840,1,C,N","011265,1,N,1","-0060,1","-0090,1","99999,9","07,5,+00840,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET053METAR ENSN 041550Z 26005KT 9999 BKN028 M06/M09 Q1015;",
"01088499999","2010-02-04T16:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","250,1,N,0026,1","00840,1,C,N","011265,1,N,1","-0060,1","-0090,1","99999,9","07,5,+00840,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9",,,,,"MET053METAR ENSN 041620Z 25005KT 9999 BKN028 M06/M09 Q1016;",
"01088499999","2010-02-04T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","270,1,N,0026,1","00870,1,C,N","011265,1,N,1","-0060,1","-0090,1","99999,9","07,5,+00870,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9",,,,,"MET053METAR ENSN 041650Z 27005KT 9999 BKN029 M06/M09 Q1016;",
"01088499999","2010-02-04T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","240,1,N,0021,1","00840,1,C,N","011265,1,N,1","-0060,1","-0090,1","99999,9","07,5,+00840,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9",,,,,"MET053METAR ENSN 041750Z 24004KT 9999 BKN028 M06/M09 Q1016;",
"01088499999","2010-02-04T18:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","270,1,N,0021,1","00810,1,C,N","011265,1,N,1","-0060,1","-0090,1","99999,9","07,5,+00810,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,"MET053METAR ENSN 041850Z 27004KT 9999 BKN027 M06/M09 Q1017;",
"01088499999","2010-02-04T19:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","250,1,N,0026,1","00870,1,C,N","011265,1,N,1","-0060,1","-0090,1","99999,9","07,5,+00870,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,"MET053METAR ENSN 041920Z 25005KT 9999 BKN029 M06/M09 Q1017;",
"01088499999","2010-02-05T07:20:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0010,1","00540,1,C,N","011265,1,N,1","-0040,1","-0050,1","99999,9","02,5,+00300,1,99,9","07,5,+00540,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,"MET060METAR ENSN 050720Z VRB02KT 9999 FEW010 BKN018 M04/M05 Q1019;",
"01088499999","2010-02-05T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0010,1","00480,1,C,N","011265,1,N,1","-0040,1","-0050,1","99999,9","02,5,+00300,1,99,9","07,5,+00480,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,"MET060METAR ENSN 050750Z VRB02KT 9999 FEW010 BKN016 M04/M05 Q1019;",
"01088499999","2010-02-05T08:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","240,1,N,0021,1","00570,1,C,N","011265,1,N,1","-0060,1","-0070,1","99999,9","02,5,+00300,1,99,9","07,5,+00570,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET060METAR ENSN 050850Z 24004KT 9999 FEW010 BKN019 M06/M07 Q1020;",
"01088499999","2010-02-05T09:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0015,1","00360,1,C,N","011265,1,N,1","-0040,1","-0050,1","99999,9","07,5,+00360,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET053METAR ENSN 050950Z VRB03KT 9999 BKN012 M04/M05 Q1020;",
"01088499999","2010-02-05T10:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","060,1,N,0015,1","00330,1,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","07,5,+00330,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET053METAR ENSN 051050Z 06003KT 9999 BKN011 M03/M05 Q1020;",
"01088499999","2010-02-05T11:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0021,1","00300,1,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","08,5,+00300,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET053METAR ENSN 051150Z VRB04KT 9999 OVC010 M03/M05 Q1020;",
"01088499999","2010-02-05T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0021,1","00300,1,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","08,5,+00300,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET053METAR ENSN 051250Z VRB04KT 9999 OVC010 M03/M05 Q1020;",
"01088499999","2010-02-05T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","070,1,N,0026,1","00330,1,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","08,5,+00330,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET053METAR ENSN 051350Z 07005KT 9999 OVC011 M03/M05 Q1020;",
"01088499999","2010-02-05T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0015,1","00330,1,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","08,5,+00330,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET053METAR ENSN 051450Z VRB03KT 9999 OVC011 M03/M05 Q1020;",
"01088499999","2010-02-05T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0015,1","00330,1,C,N","011265,1,N,1","-0030,1","-0050,1","99999,9","08,5,+00330,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,"MET053METAR ENSN 051550Z VRB03KT 9999 OVC011 M03/M05 Q1020;",
"01088499999","2010-02-05T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0010,1","00300,1,C,N","011265,1,N,1","-0040,1","-0040,1","99999,9","08,5,+00300,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,"MET053METAR ENSN 051650Z VRB02KT 9999 OVC010 M04/M04 Q1021;",
"01088499999","2010-02-05T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0010,1","00300,1,C,N","005000,1,N,1","-0040,1","-0040,1","99999,9","08,5,+00300,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9","10,1",,,,"MET056METAR ENSN 051750Z VRB02KT 5000 BR OVC010 M04/M04 Q1021;",
"01088499999","2010-02-05T18:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","999,9,V,0010,1","00330,1,C,N","004000,1,N,1","-0030,1","-0040,1","99999,9","08,5,+00330,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9","10,1",,,,"MET056METAR ENSN 051850Z VRB02KT 4000 BR OVC011 M03/M04 Q1021;",
"01088499999","2010-02-07T12:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","270,1,N,0031,1","99999,9,9,Y","009900,1,N,1","-0040,1","-0050,1","99999,9",,,,,,"10261,1,99999,9",,,,,"MET047METAR ENSN 071250Z 27006KT CAVOK M04/M05 Q1026;",
"01088499999","2010-02-07T13:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0026,1","99999,9,9,Y","009900,1,N,1","-0020,1","-0050,1","99999,9",,,,,,"10261,1,99999,9",,,,,"MET047METAR ENSN 071350Z 26005KT CAVOK M02/M05 Q1026;",
"01088499999","2010-02-07T14:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0026,1","99999,9,9,Y","009900,1,N,1","-0020,1","-0060,1","99999,9",,,,,,"10251,1,99999,9",,,,,"MET047METAR ENSN 071450Z 26005KT CAVOK M02/M06 Q1025;",
"01088499999","2010-02-07T15:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","250,1,N,0031,1","99999,9,9,Y","009900,1,N,1","-0030,1","-0060,1","99999,9",,,,,,"10251,1,99999,9",,,,,"MET047METAR ENSN 071550Z 25006KT CAVOK M03/M06 Q1025;",
"01088499999","2010-02-07T16:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","250,1,N,0026,1","99999,9,9,Y","009900,1,N,1","-0040,1","-0060,1","99999,9",,,,,,"10240,1,99999,9",,,,,"MET047METAR ENSN 071650Z 25005KT CAVOK M04/M06 Q1024;",
"01088499999","2010-02-07T17:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","270,1,N,0026,1","99999,9,9,Y","009900,1,N,1","-0060,1","-0070,1","99999,9",,,,,,"10240,1,99999,9",,,,,"MET047METAR ENSN 071750Z 27005KT CAVOK M06/M07 Q1024;",
"01088499999","2010-02-07T18:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0036,1","99999,9,9,Y","009900,1,N,1","-0060,1","-0070,1","99999,9",,,,,,"10240,1,99999,9",,,,,"MET047METAR ENSN 071850Z 26007KT CAVOK M06/M07 Q1024;",
"01088499999","2010-02-08T04:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0110,1","-0120,1","99999,9",,,,,,"10180,1,99999,9",,,,,"MET047METAR ENSN 080450Z 26008KT CAVOK M11/M12 Q1018;",
"01088499999","2010-02-08T05:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0051,1","99999,9,9,Y","009900,1,N,1","-0120,1","-0130,1","99999,9",,,,,,"10169,1,99999,9",,,,,"MET047METAR ENSN 080550Z 26010KT CAVOK M12/M13 Q1017;",
"01088499999","2010-02-08T06:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","260,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0120,1","-0130,1","99999,9",,,,,,"10169,1,99999,9",,,,,"MET047METAR ENSN 080650Z 26008KT CAVOK M12/M13 Q1017;",
"01088499999","2010-02-08T07:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","250,1,N,0041,1","99999,9,9,Y","009900,1,N,1","-0120,1","-0130,1","99999,9",,,,,,"10169,1,99999,9",,,,,"MET047METAR ENSN 080750Z 25008KT CAVOK M12/M13 Q1017;",
"01088499999","2010-02-08T08:50:00","4","59.185","9.566944","141.12","GEITERYGGEN, NO","FM-15","ENSN ","V020","250,1,N,0051,1","99999,9,9,Y","009900,1,N,1","-0120,1","-0130,1","99999,9",,,,,,"10159,1,99999,9",,,,,"MET047METAR ENSN 080850Z 25010KT CAVOK M12/M13 Q1016;",
