"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AW1","AZ1","GA1","GA2","KA1","KA2","MA1","MD1","REM","EQD"
"02458099999","2010-06-09T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","110,1,N,0030,1","99999,9,9,N","035000,1,N,1","+0153,1","+0058,1","10144,1",,,,,,,"120,M,+0156,1","999,N,+0069,1","99999,9,10119,1","2,1,005,1,+999,9","SYN076AAXX  09061 02458 35981 /1103 10153 20058 30119 40144 52005 333 10156 20069;",
"02458099999","2010-06-09T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","140,1,N,0030,1","99999,9,9,N","035000,1,N,1","+0176,1","+0051,1","10145,1",,,,,,,,,"99999,9,10121,1","0,1,002,1,+999,9","SYN060AAXX  09091 02458 45981 /1403 10176 20051 30121 40145 50002;",
"02458099999","2010-06-09T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","130,1,N,0040,1","99999,9,9,N","040000,1,N,1","+0185,1","+0050,1","10143,1",,,,,"02,1,+01800,1,99,9",,,,"99999,9,10118,1","7,1,003,1,+999,9","SYN076AAXX  09121 02458 45782 /1304 10185 20050 30118 40143 57003 333 82/56 85/63;",
"02458099999","2010-06-09T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","100,1,N,0030,1","22000,1,C,N","045000,1,N,1","+0176,1","+0061,1","10141,1",,,,,"01,1,+01500,1,99,9","04,1,+05400,1,99,9",,,"99999,9,10117,1","7,1,001,1,+999,9","SYN082AAXX  09151 02458 45783 /1003 10176 20061 30117 40141 57001 333 81/50 84/68 85/72;",
"02458099999","2010-06-09T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","110,1,N,0030,1","99999,9,9,N","050000,1,N,1","+0151,1","+0078,1","10146,1",,,,,,,"120,M,+0191,1","999,N,+0149,1","99999,9,10121,1","2,1,005,1,+999,9","SYN076AAXX  09181 02458 35984 /1103 10151 20078 30121 40146 52005 333 10191 20149;",
"02458099999","2010-06-09T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","110,1,N,0010,1","04200,1,C,N","017000,1,N,1","+0120,1","+0092,1","10158,1",,,,,"07,1,+04200,1,99,9",,,,"99999,9,10133,1","2,1,012,1,+999,9","SYN070AAXX  09211 02458 45967 /1101 10120 20092 30133 40158 52012 333 87/64;",
"02458099999","2010-06-10T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","300,1,N,0010,1","99999,9,9,N","001200,1,N,1","+0069,1","+0065,1","10161,1",,,"10,1","2,1,06,1",,,,,"99999,9,10135,1","2,1,002,1,+999,9","SYN066AAXX  10001 02458 47912 /3001 10069 20065 30135 40161 52002 71010;",
"02458099999","2010-06-10T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","999,9,C,0000,1","00030,1,C,N","000100,1,N,1","+0091,1","+0088,1","10165,1",,,"34,1","4,1,03,1","09,1,+00030,1,99,9",,,,"99999,9,10139,1","2,1,004,1,+999,9","SYN076AAXX  10031 02458 47/01 /0000 10091 20088 30139 40165 52004 73432 333 89/01;",
"02458099999","2010-06-10T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","060,1,N,0010,1","00120,1,C,N","007000,1,N,1","+0104,1","+0101,1","10176,1",,,"20,1","4,1,06,1","08,1,+00120,1,99,9",,"120,M,+0151,1","999,N,+0054,1","99999,9,10151,1","3,1,011,1,+999,9","SYN088AAXX  10061 02458 37257 /0601 10104 20101 30151 40176 53011 72032 333 10151 20054 88/04;",
"02458099999","2010-06-10T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","070,1,N,0030,1","99999,9,9,N","030000,1,N,1","+0151,1","+0112,1","10184,1",,,,,"04,1,+00450,1,99,9",,,,"99999,9,10160,1","2,1,009,1,+999,9","SYN070AAXX  10091 02458 45480 /0703 10151 20112 30160 40184 52009 333 84/15;",
"02458099999","2010-06-10T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","080,1,N,0020,1","01380,1,C,N","030000,1,N,1","+0184,1","+0092,1","10170,1",,,,,"08,1,+01380,1,99,9",,,,"99999,9,10146,1","7,1,014,1,+999,9","SYN070AAXX  10121 02458 45680 /0802 10184 20092 30146 40170 57014 333 88/46;",
"02458099999","2010-06-10T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","080,1,N,0030,1","99999,9,9,N","045000,1,N,1","+0196,1","+0080,1","10161,1",,,,,"02,1,+01500,1,99,9",,,,"99999,9,10137,1","6,1,009,1,+999,9","SYN070AAXX  10151 02458 45783 /0803 10196 20080 30137 40161 56009 333 82/50;",
"02458099999","2010-06-10T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","090,1,N,0040,1","99999,9,9,N","050000,1,N,1","+0175,1","+0072,1","10152,1",,,,,,,"120,M,+0206,1","999,N,+0103,1","99999,9,10127,1","7,1,009,1,+999,9","SYN076AAXX  10180 02458 35984 /0904 10175 20072 30127 40152 57009 333 10206 20103;",
"02458099999","2010-06-10T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","060,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0124,1","+0074,1","10148,1",,,,,,,,,"99999,9,10123,1","7,1,004,1,+999,9","SYN060AAXX  10211 02458 45984 /0602 10124 20074 30123 40148 57004;",
"02458099999","2010-06-11T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","080,1,N,0010,1","03900,1,C,N","050000,1,N,1","+0109,1","+0079,1","10127,1",,,,,"07,1,+03900,1,99,9",,,,"99999,9,10102,1","7,1,021,1,+999,9","SYN070AAXX  11001 02458 45984 /0801 10109 20079 30102 40127 57021 333 87/63;",
"02458099999","2010-06-11T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","010,1,N,0010,1","01410,1,C,N","027000,1,N,1","+0107,1","+0089,1","10103,1",,,"61,1","6,1,03,1","07,1,+01410,1,99,9",,,,"99999,9,10078,1","8,1,024,1,+999,9","SYN076AAXX  11031 02458 47677 /0101 10107 20089 30078 40103 58024 76165 333 87/47;",
"02458099999","2010-06-11T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","050,1,N,0020,1","99999,9,9,N","017000,1,N,1","+0111,1","+0099,1","10073,1","12,0030,9,2","24,0028,9,2","61,1","6,1,06,1","04,1,+00810,1,99,9",,"120,M,+0175,1","999,N,+0106,1","99999,9,10048,1","8,1,030,1,+999,9","SYN112AAXX  11061 02458 07567 /0502 10111 20099 30048 40073 58030 60032 76165 333 10175 20106 69995 70028 84/27 86/34;",
"02458099999","2010-06-11T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","040,1,N,0030,1","00180,1,C,N","021000,1,N,1","+0132,1","+0125,1","10043,1",,,"51,1","6,1,03,1","09,1,+00180,1,99,9",,,,"99999,9,10018,1","8,1,030,1,+999,9","SYN076AAXX  11091 02458 47/71 /0403 10132 20125 30018 40043 58030 75165 333 89/06;",
"02458099999","2010-06-11T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","090,1,N,0040,1","99999,9,9,N","040000,1,N,1","+0156,1","+0130,1","10010,1",,,"00,1","8,1,06,1","03,1,+00450,1,99,9",,,,"99999,9,09986,1","8,1,033,1,+999,9","SYN082AAXX  11121 02458 47482 /0904 10156 20130 39986 40010 58033 70086 333 83/15 88/26;",
"02458099999","2010-06-11T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","060,1,N,0050,1","00240,1,C,N","045000,1,N,1","+0140,1","+0125,1","09986,1",,,,,"08,1,+00240,1,99,9",,,,"99999,9,09962,1","8,1,024,1,+999,9","SYN070AAXX  11151 02458 45383 /0605 10140 20125 39962 49986 58024 333 88/08;",
"02458099999","2010-06-11T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","040,1,N,0030,1","00390,1,C,N","005000,1,N,1","+0132,1","+0127,1","09957,1","12,0030,9,1",,"10,1","2,1,06,1","09,1,+00390,1,99,9",,"120,M,+0164,1","999,N,+0110,1","99999,9,09933,1","8,1,029,1,+999,9","SYN094AAXX  11181 02458 17/50 /0403 10132 20127 39933 49957 58029 60032 71010 333 10164 20110 89/13;",
"02458099999","2010-06-11T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","040,1,N,0020,1","00150,1,C,N","010000,1,N,1","+0126,1","+0120,1","09934,1",,,"10,1","2,1,03,1","09,1,+00150,1,99,9",,,,"99999,9,09910,1","6,1,023,1,+999,9","SYN076AAXX  11211 02458 47/60 /0402 10126 20120 39910 49934 56023 71010 333 89/05;",
"02458099999","2010-06-12T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","060,1,N,0030,1","00150,1,C,N","005000,1,N,1","+0121,1","+0117,1","09895,1",,,"10,1","8,1,06,1","09,1,+00150,1,99,9",,,,"99999,9,09871,1","8,1,039,1,+999,9","SYN076AAXX  12001 02458 47/50 /0603 10121 20117 39871 49895 58039 71086 333 89/05;",
"02458099999","2010-06-12T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","210,1,N,0010,1","00240,1,C,N","003000,1,N,1","+0118,1","+0115,1","09867,1",,,"63,1","6,1,03,1","09,1,+00240,1,99,9",,,,"99999,9,09843,1","6,1,028,1,+999,9","SYN076AAXX  12031 02458 47/30 /2101 10118 20115 39843 49867 56028 76365 333 89/08;",
"02458099999","2010-06-12T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0090,1","00330,1,C,N","003600,1,N,1","+0115,1","+0100,1","09862,1","12,0170,9,1","24,0201,9,1","82,1","8,1,06,1","02,1,+00240,1,99,9","04,1,+00330,1,99,9","120,M,+0134,1","999,N,+0115,1","99999,9,09837,1","5,1,005,1,+999,9","SYN118AAXX  12061 02458 07336 /2309 10115 20100 39837 49862 55005 60172 78286 333 10134 20115 60025 70200 82/08 84/11 87/16;",
"02458099999","2010-06-12T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0080,1","01290,1,C,N","035000,1,N,1","+0122,1","+0080,1","09876,1",,,"00,1","8,1,03,1","08,1,+01290,1,99,9",,,,"99999,9,09851,1","3,1,014,1,+999,9","SYN076AAXX  12091 02458 47681 /2308 10122 20080 39851 49876 53014 70082 333 88/43;",
"02458099999","2010-06-12T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","220,1,N,0080,1","01140,1,C,N","035000,1,N,1","+0137,1","+0070,1","09884,1",,,"00,1","8,1,06,1","07,1,+01140,1,99,9",,,,"99999,9,09859,1","1,1,008,1,+999,9","SYN082AAXX  12121 02458 47681 /2208 10137 20070 39859 49884 51008 70082 333 87/38 88/56;",
"02458099999","2010-06-12T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0080,1","01110,1,C,N","040000,1,N,1","+0129,1","+0068,1","09885,1",,,,,"08,1,+01110,1,99,9",,,,"99999,9,09861,1","2,1,002,1,+999,9","SYN070AAXX  12151 02458 45682 /2308 10129 20068 39861 49885 52002 333 88/37;",
"02458099999","2010-06-12T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0070,1","00630,1,C,N","022000,1,N,1","+0115,1","+0091,1","09884,1","12,0005,9,1",,"52,1","8,1,06,1","08,1,+00630,1,99,9",,"120,M,+0143,1","999,N,+0111,1","99999,9,09859,1","7,1,003,1,+999,9","SYN100AAXX  12181 02458 07572 /2307 10115 20091 39859 49884 57003 69952 75286 333 10143 20111 69925 88/21;",
"02458099999","2010-06-12T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","260,1,N,0040,1","00510,1,C,N","021000,1,N,1","+0112,1","+0105,1","09892,1",,,"81,1","8,1,03,1","04,1,+00360,1,99,9","07,1,+00510,1,99,9",,,"99999,9,09868,1","2,1,009,1,+999,9","SYN088AAXX  12211 02458 47471 /2604 10112 20105 39868 49892 52009 78186 333 84/12 87/17 88/39;",
"02458099999","2010-06-13T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0090,1","00510,1,C,N","050000,1,N,1","+0113,1","+0092,1","09913,1",,,"22,1","8,1,06,1","08,1,+00510,1,99,9",,,,"99999,9,09889,1","3,1,021,1,+999,9","SYN076AAXX  13001 02458 47484 /3309 10113 20092 39889 49913 53021 72286 333 88/17;",
"02458099999","2010-06-13T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0040,1","22000,1,C,N","050000,1,N,1","+0107,1","+0089,1","09944,1",,,"00,1","8,1,03,1","02,1,+00510,1,99,9","03,1,+00750,1,99,9",,,"99999,9,09919,1","3,1,031,1,+999,9","SYN088AAXX  13031 02458 47484 /3304 10107 20089 39919 49944 53031 70086 333 82/17 83/25 88/41;",
"02458099999","2010-06-13T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0060,1","01500,1,C,N","050000,1,N,1","+0131,1","+0107,1","09973,1","12,0020,9,1","24,0028,9,1","00,1","8,1,06,1","08,1,+01500,1,99,9",,"120,M,+0131,1","999,N,+0106,1","99999,9,09949,1","3,1,029,1,+999,9","SYN100AAXX  13061 02458 17784 /3106 10131 20107 39949 49973 53029 60022 70085 333 10131 20106 70027 88/50;",
"02458099999","2010-06-13T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0060,1","99999,9,9,N","045000,1,N,1","+0171,1","+0101,1","10000,1",,,,,"01,1,+01500,1,99,9",,,,"99999,9,09976,1","2,1,027,1,+999,9","SYN070AAXX  13091 02458 45783 /3206 10171 20101 39976 40000 52027 333 81/50;",
"02458099999","2010-06-13T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","070,1,N,0040,1","04800,1,C,N","035000,1,N,1","+0179,1","+0106,1","10025,1",,,,,"04,1,+01500,1,99,9","05,1,+04800,1,99,9",,,"99999,9,10001,1","3,1,025,1,+999,9","SYN082AAXX  13121 02458 45781 /0704 10179 20106 30001 40025 53025 333 84/50 85/66 87/68;",
"02458099999","2010-06-13T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","080,1,N,0010,1","99999,9,9,N","050000,1,N,1","+0155,1","+0095,1","10042,1",,,"23,1","8,1,03,1","01,1,+04800,1,99,9",,,,"99999,9,10017,1","1,1,017,1,+999,9","SYN076AAXX  13151 02458 47984 /0801 10155 20095 30017 40042 51017 72386 333 81/66;",
"02458099999","2010-06-13T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","250,1,N,0010,1","02100,1,C,N","045000,1,N,1","+0134,1","+0121,1","10052,1","12,0089,9,1",,"00,1","8,1,06,1","06,1,+02100,1,99,9",,"120,M,+0199,1","999,N,+0126,1","99999,9,10028,1","1,1,010,1,+999,9","SYN100AAXX  13180 02458 17883 /2501 10134 20121 30028 40052 51010 60092 70086 333 10199 20126 86/57 88/58;",
"02458099999","2010-06-13T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","180,1,N,0010,1","99999,9,9,N","014000,1,N,1","+0124,1","+0119,1","10064,1",,,"62,1","8,1,03,1","01,1,+00810,1,99,9","03,1,+00990,1,99,9",,,"99999,9,10039,1","1,1,012,1,+999,9","SYN088AAXX  13211 02458 47564 /1801 10124 20119 30039 40064 51012 76286 333 81/27 83/33 88/50;",
"02458099999","2010-06-14T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","260,1,N,0010,1","99999,9,9,N","005000,1,N,1","+0113,1","+0110,1","10068,1",,,"10,1","8,1,06,1","03,1,+00390,1,99,9",,,,"99999,9,10043,1","2,1,004,1,+999,9","SYN082AAXX  14001 02458 47450 /2601 10113 20110 30043 40068 52004 71086 333 83/13 87/60;",
"02458099999","2010-06-14T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","290,1,N,0020,1","99999,9,9,N","040000,1,N,1","+0109,1","+0103,1","10081,1",,,"00,1","4,1,03,1","04,1,+00360,1,99,9",,,,"99999,9,10056,1","2,1,013,1,+999,9","SYN082AAXX  14031 02458 47482 /2902 10109 20103 30056 40081 52013 70032 333 84/12 88/56;",
"02458099999","2010-06-14T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0050,1","99999,9,9,N","045000,1,N,1","+0116,1","+0099,1","10091,1","12,0041,9,1","24,0122,9,1","00,1","4,1,06,1","03,1,+00300,1,99,9",,"120,M,+0135,1","999,N,+0099,1","99999,9,10066,1","3,1,010,1,+999,9","SYN106AAXX  14061 02458 17483 /3105 10116 20099 30066 40091 53010 60042 70032 333 10135 20099 70123 83/10 88/19;",
"02458099999","2010-06-14T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0040,1","00270,1,C,N","003900,1,N,1","+0106,1","+0096,1","10113,1",,,"52,1","6,1,03,1","09,1,+00270,1,99,9",,,,"99999,9,10088,1","3,1,021,1,+999,9","SYN076AAXX  14091 02458 47/39 /3304 10106 20096 30088 40113 53021 75265 333 89/09;",
"02458099999","2010-06-14T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","350,1,N,0040,1","01350,1,C,N","035000,1,N,1","+0120,1","+0093,1","10129,1",,,"00,1","8,1,06,1","03,1,+00360,1,99,9","05,1,+01350,1,99,9",,,"99999,9,10104,1","2,1,017,1,+999,9","SYN088AAXX  14121 02458 47481 /3504 10120 20093 30104 40129 52017 70086 333 83/12 85/45 87/56;",
"02458099999","2010-06-14T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","270,1,N,0010,1","99999,9,9,N","040000,1,N,1","+0135,1","+0075,1","10128,1",,,,,"02,1,+00660,1,99,9",,,,"99999,9,10103,1","7,1,001,1,+999,9","SYN076AAXX  14151 02458 45582 /2701 10135 20075 30103 40128 57001 333 82/22 88/56;",
"02458099999","2010-06-14T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","200,1,N,0010,1","99999,9,9,N","045000,1,N,1","+0128,1","+0093,1","10133,1","12,0010,9,1",,"81,1","8,1,06,1","03,1,+02700,1,99,9",,"120,M,+0145,1","999,N,+0099,1","99999,9,10108,1","2,1,005,1,+999,9","SYN100AAXX  14181 02458 07983 /2001 10128 20093 30108 40133 52005 60012 78186 333 10145 20099 69915 83/59;",
"02458099999","2010-06-14T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","200,1,N,0010,1","99999,9,9,N","050000,1,N,1","+0078,1","+0071,1","10145,1",,,"00,1","8,1,03,1","03,1,+01800,1,99,9",,,,"99999,9,10120,1","2,1,012,1,+999,9","SYN076AAXX  14211 02458 47784 /2001 10078 20071 30120 40145 52012 70082 333 83/56;",
"02458099999","2010-06-15T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","190,1,N,0010,1","99999,9,9,N","000200,1,N,1","+0056,1","+0052,1","10151,1",,,"34,1","8,1,06,1",,,,,"99999,9,10125,1","2,1,006,1,+999,9","SYN066AAXX  15001 02458 47902 /1901 10056 20052 30125 40151 52006 73483;",
"02458099999","2010-06-15T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","300,1,N,0020,1","99999,9,9,N","040000,1,N,1","+0060,1","+0051,1","10159,1",,,"00,1","4,1,03,1",,,,,"99999,9,10133,1","2,1,008,1,+999,9","SYN066AAXX  15031 02458 47982 /3002 10060 20051 30133 40159 52008 70032;",
"02458099999","2010-06-15T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0040,1","03300,1,C,N","045000,1,N,1","+0106,1","+0064,1","10168,1","24,0013,9,1",,"00,1","4,1,06,1","08,1,+03300,1,99,9",,"120,M,+0133,1","999,N,+0043,1","99999,9,10143,1","2,1,009,1,+999,9","SYN094AAXX  15061 02458 37983 /3304 10106 20064 30143 40168 52009 70032 333 10133 20043 70013 88/61;",
"02458099999","2010-06-15T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0050,1","00660,1,C,N","040000,1,N,1","+0101,1","+0063,1","10184,1",,,,,"08,1,+00660,1,99,9",,,,"99999,9,10158,1","3,1,016,1,+999,9","SYN070AAXX  15091 02458 45582 /3405 10101 20063 30158 40184 53016 333 88/22;",
"02458099999","2010-06-15T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0040,1","00450,1,C,N","030000,1,N,1","+0102,1","+0073,1","10196,1",,,"00,1","8,1,06,1","06,1,+00450,1,99,9","07,1,+00630,1,99,9",,,"99999,9,10171,1","2,1,012,1,+999,9","SYN088AAXX  15121 02458 47480 /3404 10102 20073 30171 40196 52012 70086 333 86/15 87/21 88/30;",
"02458099999","2010-06-15T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","360,1,N,0040,1","00330,1,C,N","040000,1,N,1","+0107,1","+0083,1","10203,1",,,"00,1","8,1,03,1","07,1,+00330,1,99,9",,,,"99999,9,10178,1","2,1,007,1,+999,9","SYN082AAXX  15151 02458 47482 /3604 10107 20083 30178 40203 52007 70086 333 87/11 88/15;",
"02458099999","2010-06-15T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0020,1","02100,1,C,N","045000,1,N,1","+0124,1","+0082,1","10203,1","12,0000,9,1",,"00,1","8,1,06,1","08,1,+02100,1,99,9",,"120,M,+0133,1","999,N,+0094,1","99999,9,10178,1","5,1,001,1,+999,9","SYN094AAXX  15181 02458 17883 /3402 10124 20082 30178 40203 55001 69912 70086 333 10133 20094 88/57;","Q01  00002PRCP12"
"02458099999","2010-06-15T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","999,9,C,0000,1","99999,9,9,N","035000,1,N,1","+0078,1","+0070,1","10212,1",,,,,,,,,"99999,9,10186,1","2,1,009,1,+999,9","SYN060AAXX  15211 02458 45981 /0000 10078 20070 30186 40212 52009;",
"02458099999","2010-06-16T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","280,1,N,0010,1","99999,9,9,N","018000,1,N,1","+0067,1","+0063,1","10213,1",,,,,,,,,"99999,9,10188,1","2,1,002,1,+999,9","SYN060AAXX  16001 02458 45968 /2801 10067 20063 30188 40213 52002;",
"02458099999","2010-06-16T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","300,1,N,0010,1","99999,9,9,N","045000,1,N,1","+0057,1","+0053,1","10216,1",,,,,,,,,"99999,9,10190,1","2,1,002,1,+999,9","SYN060AAXX  16031 02458 45983 /3001 10057 20053 30190 40216 52002;",
"02458099999","2010-06-16T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0040,1","99999,9,9,N","035000,1,N,1","+0114,1","+0065,1","10219,1","24,0000,9,1",,,,,,"120,M,+0126,1","999,N,+0046,1","99999,9,10194,1","2,1,004,1,+999,9","SYN082AAXX  16061 02458 35981 /3404 10114 20065 30194 40219 52004 333 10126 20046 70001;","Q01  00002PRCP24"
"02458099999","2010-06-16T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0030,1","99999,9,9,N","040000,1,N,1","+0150,1","+0061,1","10210,1",,,,,,,,,"99999,9,10185,1","8,1,010,1,+999,9","SYN060AAXX  16091 02458 45982 /3203 10150 20061 30185 40210 58010;",
"02458099999","2010-06-16T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0040,1","99999,9,9,N","035000,1,N,1","+0176,1","+0059,1","10199,1",,,,,"02,1,+01800,1,99,9",,,,"99999,9,10174,1","7,1,010,1,+999,9","SYN070AAXX  16121 02458 45781 /3104 10176 20059 30174 40199 57010 333 82/56;",
"02458099999","2010-06-16T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0040,1","99999,9,9,N","040000,1,N,1","+0192,1","+0056,1","10185,1",,,,,"03,1,+02100,1,99,9",,,,"99999,9,10161,1","7,1,014,1,+999,9","SYN070AAXX  16151 02458 45882 /3304 10192 20056 30161 40185 57014 333 83/57;",
"02458099999","2010-06-16T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","110,1,N,0040,1","99999,9,9,N","050000,1,N,1","+0156,1","+0062,1","10184,1",,,,,"01,1,+02400,1,99,9",,"120,M,+0201,1","999,N,+0114,1","99999,9,10159,1","5,1,001,1,+999,9","SYN082AAXX  16181 02458 35984 /1104 10156 20062 30159 40184 55001 333 10201 20114 81/58;",
"02458099999","2010-06-16T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","070,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0096,1","+0064,1","10196,1",,,,,"01,1,+03300,1,99,9",,,,"99999,9,10170,1","2,1,011,1,+999,9","SYN070AAXX  16211 02458 45984 /0702 10096 20064 30170 40196 52011 333 81/61;",
"02458099999","2010-06-17T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","999,9,C,0000,1","03900,1,C,N","050000,1,N,1","+0078,1","+0067,1","10197,1",,,,,"08,1,+03900,1,99,9",,,,"99999,9,10171,1","0,1,001,1,+999,9","SYN070AAXX  17001 02458 45984 /0000 10078 20067 30171 40197 50001 333 88/63;",
"02458099999","2010-06-17T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","300,1,N,0010,1","04200,1,C,N","040000,1,N,1","+0087,1","+0075,1","10199,1",,,,,"08,1,+04200,1,99,9",,,,"99999,9,10173,1","2,1,002,1,+999,9","SYN070AAXX  17031 02458 45982 /3001 10087 20075 30173 40199 52002 333 88/64;",
"02458099999","2010-06-17T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","999,9,C,0000,1","99999,9,9,N","035000,1,N,1","+0147,1","+0084,1","10199,1",,,,,,,"120,M,+0156,1","999,N,+0074,1","99999,9,10174,1","0,1,000,1,+999,9","SYN076AAXX  17061 02458 35981 /0000 10147 20084 30174 40199 50000 333 10156 20074;",
