"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04208099999","2010-02-17T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0176,1","-0177,1","10280,1","99999,9,10226,1","7,1,006,1,+999,9",,"SYN060AAXX  17154 04208 46/// /1804 11176 21177 30226 40280 57006;",
"04208099999","2010-02-17T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0172,1","-0173,1","10265,1","99999,9,10211,1","7,1,015,1,+999,9",,"SYN060AAXX  17184 04208 46/// /3508 11172 21173 30211 40265 57015;",
"04208099999","2010-02-17T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","010,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0176,1","-0177,1","10258,1","99999,9,10204,1","7,1,007,1,+999,9",,"SYN060AAXX  17214 04208 46/// /0111 11176 21177 30204 40258 57007;",
"04208099999","2010-02-18T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0172,1","-0173,1","10252,1","99999,9,10198,1","7,1,006,1,+999,9",,"SYN060AAXX  18004 04208 46/// /3505 11172 21173 30198 40252 57006;",
"04208099999","2010-02-18T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0167,1","-0168,1","10243,1","99999,9,10189,1","7,1,009,1,+999,9",,"SYN060AAXX  18034 04208 46/// /0205 11167 21168 30189 40243 57009;",
"04208099999","2010-02-18T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0169,1","-0170,1","10236,1","99999,9,10182,1","7,1,007,1,+999,9",,"SYN060AAXX  18064 04208 46/// /0105 11169 21170 30182 40236 57007;",
"04208099999","2010-02-18T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","040,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0152,1","-0153,1","10235,1","99999,9,10181,1","7,1,001,1,+999,9",,"SYN060AAXX  18094 04208 46/// /0404 11152 21153 30181 40235 57001;",
"04208099999","2010-02-18T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0137,1","-0138,1","10227,1","99999,9,10174,1","7,1,007,1,+999,9",,"SYN060AAXX  18124 04208 46/// /0402 11137 21138 30174 40227 57007;",
"04208099999","2010-02-18T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0136,1","-0136,1","10221,1","99999,9,10168,1","7,1,006,1,+999,9",,"SYN060AAXX  18154 04208 46/// /0502 11136 21136 30168 40221 57006;",
"04208099999","2010-02-18T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0120,1","+9999,9","10212,1","99999,9,10159,1","7,1,009,1,+999,9",,"SYN060AAXX  18184 04208 46/// /0702 11120 21119 30159 40212 57009;",
"04208099999","2010-02-18T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0116,1","+9999,9","10202,1","99999,9,10149,1","7,1,010,1,+999,9",,"SYN060AAXX  18214 04208 46/// /0908 11116 21115 30149 40202 57010;",
"04208099999","2010-02-19T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","100,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0088,1","-0088,1","10185,1","99999,9,10133,1","7,1,016,1,+999,9",,"SYN060AAXX  19004 04208 46/// /1013 11088 21088 30133 40185 57016;",
"04208099999","2010-02-19T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0091,1","-0091,1","10173,1","99999,9,10121,1","7,1,012,1,+999,9",,"SYN060AAXX  19034 04208 46/// /1113 11091 21091 30121 40173 57012;",
"04208099999","2010-02-19T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0092,1","-0093,1","10163,1","99999,9,10111,1","7,1,010,1,+999,9",,"SYN060AAXX  19064 04208 46/// /1109 11092 21093 30111 40163 57010;",
"04208099999","2010-02-19T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","100,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0088,1","-0092,1","10153,1","99999,9,10101,1","7,1,010,1,+999,9",,"SYN060AAXX  19094 04208 46/// /1009 11088 21092 30101 40153 57010;",
"04208099999","2010-02-19T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0082,1","-0087,1","10148,1","99999,9,10096,1","7,1,005,1,+999,9",,"SYN060AAXX  19124 04208 46/// /2710 11082 21087 30096 40148 57005;",
"04208099999","2010-02-19T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","230,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0067,1","-0076,1","10145,1","99999,9,10093,1","7,1,003,1,+999,9",,"SYN060AAXX  19154 04208 46/// /2313 11067 21076 30093 40145 57003;",
"04208099999","2010-02-19T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","120,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0067,1","-0067,1","10140,1","99999,9,10088,1","7,1,005,1,+999,9",,"SYN060AAXX  19184 04208 46/// /1219 11067 21067 30088 40140 57005;",
"04208099999","2010-02-19T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","150,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0058,1","-0058,1","10152,1","99999,9,10101,1","2,1,013,1,+999,9",,"SYN060AAXX  19214 04208 46/// /1522 11058 21058 30101 40152 52013;",
"04208099999","2010-02-20T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","160,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0046,1","-0046,1","10160,1","99999,9,10109,1","2,1,008,1,+999,9",,"SYN060AAXX  20004 04208 46/// /1620 11046 21046 30109 40160 52008;",
"04208099999","2010-02-20T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","120,1,N,0129,1","99999,9,9,N","999999,9,N,1","-0041,1","-0041,1","10150,1","99999,9,10099,1","7,1,010,1,+999,9",,"SYN060AAXX  20034 04208 46/// /1225 11041 21041 30099 40150 57010;",
"04208099999","2010-02-20T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","130,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0035,1","-0035,1","10147,1","99999,9,10096,1","7,1,003,1,+999,9",,"SYN060AAXX  20064 04208 46/// /1321 11035 21035 30096 40147 57003;",
"04208099999","2010-02-20T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","140,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0033,1","-0033,1","10150,1","99999,9,10099,1","2,1,003,1,+999,9",,"SYN060AAXX  20094 04208 46/// /1421 11033 21033 30099 40150 52003;",
"04208099999","2010-02-20T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","140,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0028,1","-0028,1","10155,1","99999,9,10104,1","2,1,005,1,+999,9",,"SYN060AAXX  20124 04208 46/// /1420 11028 21028 30104 40155 52005;",
"04208099999","2010-02-20T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","140,1,N,0144,1","99999,9,9,N","999999,9,N,1","-0028,1","-0028,1","10143,1","99999,9,10092,1","7,1,012,1,+999,9",,"SYN060AAXX  20154 04208 46/// /1428 11028 21028 30092 40143 57012;",
"04208099999","2010-02-20T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","070,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0021,1","-0022,1","10143,1","99999,9,10092,1","4,1,000,1,+999,9",,"SYN060AAXX  20184 04208 46/// /0718 11021 21022 30092 40143 54000;",
"04208099999","2010-02-20T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0118,1","99999,9,9,N","999999,9,N,1","-0025,1","-0025,1","10127,1","99999,9,10076,1","7,1,016,1,+999,9",,"SYN060AAXX  20214 04208 46/// /1123 11025 21025 30076 40127 57016;",
"04208099999","2010-02-21T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","120,1,N,0134,1","99999,9,9,N","999999,9,N,1","-0020,1","-0020,1","10104,1","99999,9,10054,1","7,1,022,1,+999,9",,"SYN060AAXX  21004 04208 46/// /1226 11020 21020 30054 40104 57022;",
"04208099999","2010-02-21T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","140,1,N,0134,1","99999,9,9,N","999999,9,N,1","-0027,1","-0027,1","10093,1","99999,9,10042,1","7,1,012,1,+999,9",,"SYN060AAXX  21034 04208 46/// /1426 11027 21027 30042 40093 57012;",
"04208099999","2010-02-21T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","140,1,N,0154,1","99999,9,9,N","999999,9,N,1","-0011,1","-0011,1","10081,1","99999,9,10031,1","7,1,011,1,+999,9",,"SYN060AAXX  21064 04208 46/// /1430 11011 21011 30031 40081 57011;",
"04208099999","2010-02-21T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","180,1,N,0180,1","99999,9,9,N","999999,9,N,1","-0019,1","+9999,9","10083,1","99999,9,10033,1","2,1,002,1,+999,9",,"SYN060AAXX  21094 04208 46/// /1835 11019 21018 30033 40083 52002;",
"04208099999","2010-02-21T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","200,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0066,1","-0066,1","10104,1","99999,9,10053,1","2,1,020,1,+999,9",,"SYN060AAXX  21124 04208 46/// /2021 11066 21066 30053 40104 52020;",
"04208099999","2010-02-21T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","210,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0130,1","-0131,1","10149,1","99999,9,10096,1","2,1,043,1,+999,9",,"SYN060AAXX  21154 04208 46/// /2117 11130 21131 30096 40149 52043;",
"04208099999","2010-02-21T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","220,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0162,1","-0164,1","10192,1","99999,9,10138,1","2,1,042,1,+999,9",,"SYN060AAXX  21184 04208 46/// /2214 11162 21164 30138 40192 52042;",
"04208099999","2010-02-21T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0193,1","-0196,1","10220,1","99999,9,10166,1","2,1,028,1,+999,9",,"SYN060AAXX  21214 04208 46/// /2511 11193 21196 30166 40220 52028;",
"04208099999","2010-02-22T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0213,1","-0216,1","10248,1","99999,9,10193,1","2,1,027,1,+999,9",,"SYN060AAXX  22004 04208 46/// /2610 11213 21216 30193 40248 52027;",
"04208099999","2010-02-22T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0233,1","-0236,1","10272,1","99999,9,10216,1","2,1,023,1,+999,9",,"SYN060AAXX  22034 04208 46/// /2610 11233 21236 30216 40272 52023;",
"04208099999","2010-02-22T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0249,1","-0253,1","10289,1","99999,9,10233,1","2,1,017,1,+999,9",,"SYN060AAXX  22064 04208 46/// /3109 11249 21253 30233 40289 52017;",
"04208099999","2010-02-22T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0253,1","-0258,1","10313,1","99999,9,10257,1","2,1,024,1,+999,9",,"SYN060AAXX  22094 04208 46/// /3508 11253 21258 30257 40313 52024;",
"04208099999","2010-02-22T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0236,1","-0241,1","10338,1","99999,9,10282,1","2,1,025,1,+999,9",,"SYN060AAXX  22124 04208 46/// /3409 11236 21241 30282 40338 52025;",
"04208099999","2010-02-22T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0243,1","-0248,1","10354,1","99999,9,10298,1","2,1,016,1,+999,9",,"SYN060AAXX  22154 04208 46/// /3408 11243 21248 30298 40354 52016;",
"04208099999","2010-02-22T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0231,1","-0236,1","10363,1","99999,9,10307,1","2,1,009,1,+999,9",,"SYN060AAXX  22184 04208 46/// /3508 11231 21236 30307 40363 52009;",
"04208099999","2010-02-22T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0250,1","-0255,1","10372,1","99999,9,10315,1","2,1,008,1,+999,9",,"SYN060AAXX  22214 04208 46/// /3510 11250 21255 30315 40372 52008;",
"04208099999","2010-02-23T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0254,1","-0259,1","10369,1","99999,9,10312,1","7,1,003,1,+999,9",,"SYN060AAXX  23004 04208 46/// ///// 11254 21259 30312 40369 57003;",
"04208099999","2010-02-23T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0252,1","-0257,1","10359,1","99999,9,10302,1","7,1,010,1,+999,9",,"SYN060AAXX  23034 04208 46/// /3511 11252 21257 30302 40359 57010;",
"04208099999","2010-02-23T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0254,1","-0259,1","10352,1","99999,9,10295,1","7,1,007,1,+999,9",,"SYN060AAXX  23064 04208 46/// /3408 11254 21259 30295 40352 57007;",
"04208099999","2010-02-23T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0235,1","-0240,1","10340,1","99999,9,10284,1","7,1,011,1,+999,9",,"SYN060AAXX  23094 04208 46/// /0105 11235 21240 30284 40340 57011;",
"04208099999","2010-02-23T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0216,1","-0222,1","10334,1","99999,9,10278,1","7,1,006,1,+999,9",,"SYN060AAXX  23124 04208 46/// /0105 11216 21222 30278 40334 57006;",
"04208099999","2010-02-23T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","030,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0191,1","-0197,1","10320,1","99999,9,10265,1","7,1,013,1,+999,9",,"SYN060AAXX  23154 04208 46/// /0304 11191 21197 30265 40320 57013;",
"04208099999","2010-02-23T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","040,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0163,1","-0169,1","10309,1","99999,9,10255,1","7,1,010,1,+999,9",,"SYN060AAXX  23184 04208 46/// /0403 11163 21169 30255 40309 57010;",
"04208099999","2010-02-23T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0166,1","-0172,1","10304,1","99999,9,10250,1","7,1,005,1,+999,9",,"SYN060AAXX  23214 04208 46/// /0402 11166 21172 30250 40304 57005;",
"04208099999","2010-02-24T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","040,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0159,1","-0165,1","10298,1","99999,9,10244,1","7,1,006,1,+999,9",,"SYN060AAXX  24004 04208 46/// /0403 11159 21165 30244 40298 57006;",
"04208099999","2010-02-24T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0151,1","-0156,1","10291,1","99999,9,10237,1","7,1,007,1,+999,9",,"SYN060AAXX  24034 04208 46/// ///// 11151 21156 30237 40291 57007;",
"04208099999","2010-02-24T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0156,1","-0161,1","10287,1","99999,9,10233,1","7,1,004,1,+999,9",,"SYN060AAXX  24064 04208 46/// /1002 11156 21161 30233 40287 57004;",
"04208099999","2010-02-24T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","030,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0141,1","-0146,1","10288,1","99999,9,10234,1","2,1,001,1,+999,9",,"SYN060AAXX  24094 04208 46/// /0303 11141 21146 30234 40288 52001;",
"04208099999","2010-02-24T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0142,1","-0147,1","10283,1","99999,9,10229,1","7,1,005,1,+999,9",,"SYN060AAXX  24124 04208 46/// /0503 11142 21147 30229 40283 57005;",
"04208099999","2010-02-24T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0128,1","-0133,1","10286,1","99999,9,10233,1","2,1,004,1,+999,9",,"SYN060AAXX  24154 04208 46/// /0503 11128 21133 30233 40286 52004;",
"04208099999","2010-02-24T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0130,1","-0134,1","10287,1","99999,9,10233,1","4,1,000,1,+999,9",,"SYN060AAXX  24184 04208 46/// /0503 11130 21134 30233 40287 54000;",
"04208099999","2010-02-24T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0134,1","-0138,1","10288,1","99999,9,10234,1","2,1,001,1,+999,9",,"SYN060AAXX  24214 04208 46/// /0502 11134 21138 30234 40288 52001;",
"04208099999","2010-02-25T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0145,1","-0150,1","10281,1","99999,9,10227,1","7,1,007,1,+999,9",,"SYN060AAXX  25004 04208 46/// /1007 11145 21150 30227 40281 57007;",
"04208099999","2010-02-25T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","070,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0143,1","-0148,1","10267,1","99999,9,10213,1","7,1,014,1,+999,9",,"SYN060AAXX  25034 04208 46/// /0707 11143 21148 30213 40267 57014;",
"04208099999","2010-02-25T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0134,1","-0141,1","10248,1","99999,9,10195,1","7,1,018,1,+999,9",,"SYN060AAXX  25064 04208 46/// /1111 11134 21141 30195 40248 57018;",
"04208099999","2010-02-25T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","120,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0137,1","-0145,1","10236,1","99999,9,10183,1","7,1,012,1,+999,9",,"SYN060AAXX  25094 04208 46/// /1211 11137 21145 30183 40236 57012;",
"04208099999","2010-02-25T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0134,1","-0143,1","10217,1","99999,9,10164,1","7,1,019,1,+999,9",,"SYN060AAXX  25124 04208 46/// /1112 11134 21143 30164 40217 57019;",
"04208099999","2010-02-25T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","100,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0110,1","-0120,1","10202,1","99999,9,10149,1","7,1,015,1,+999,9",,"SYN060AAXX  25154 04208 46/// /1011 11110 21120 30149 40202 57015;",
"04208099999","2010-02-25T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","100,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0106,1","-0117,1","10181,1","99999,9,10129,1","7,1,020,1,+999,9",,"SYN060AAXX  25184 04208 46/// /1017 11106 21117 30129 40181 57020;",
"04208099999","2010-02-25T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","100,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0081,1","-0091,1","10169,1","99999,9,10117,1","7,1,012,1,+999,9",,"SYN060AAXX  25214 04208 46/// /1017 11081 21091 30117 40169 57012;",
"04208099999","2010-02-26T00:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0070,1","-0080,1","10153,1","99999,9,10101,1","7,1,016,1,+999,9",,"SYN060AAXX  26004 04208 46/// /1117 11070 21080 30101 40153 57016;",
"04208099999","2010-02-26T03:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0072,1","-0076,1","10141,1","99999,9,10089,1","7,1,012,1,+999,9",,"SYN060AAXX  26034 04208 46/// /1113 11072 21076 30089 40141 57012;",
"04208099999","2010-02-26T06:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0077,1","-0078,1","10136,1","99999,9,10084,1","7,1,005,1,+999,9",,"SYN060AAXX  26064 04208 46/// /1511 11077 21078 30084 40136 57005;",
"04208099999","2010-02-26T09:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","110,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0134,1","-0134,1","10152,1","99999,9,10099,1","2,1,015,1,+999,9",,"SYN060AAXX  26094 04208 46/// /1117 11134 21134 30099 40152 52015;",
"04208099999","2010-02-26T12:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","280,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0177,1","-0179,1","10189,1","99999,9,10135,1","2,1,036,1,+999,9",,"SYN060AAXX  26124 04208 46/// /2819 11177 21179 30135 40189 52036;",
"04208099999","2010-02-26T15:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","260,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0215,1","-0217,1","10225,1","99999,9,10170,1","2,1,035,1,+999,9",,"SYN060AAXX  26154 04208 46/// /2613 11215 21217 30170 40225 52035;",
"04208099999","2010-02-26T18:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","280,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0227,1","-0232,1","10242,1","99999,9,10187,1","2,1,017,1,+999,9",,"SYN060AAXX  26184 04208 46/// /2809 11227 21232 30187 40242 52017;",
"04208099999","2010-02-26T21:00:00","4","74.0333333","-57.8166666","40.0","KITSISSORSUIT EDDERFUGLE OEER, GL","FM-12","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0243,1","-0248,1","10259,1","99999,9,10203,1","2,1,016,1,+999,9",,"SYN060AAXX  26214 04208 46/// /2807 11243 21248 30203 40259 52016;",
