"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04253099999","2010-07-18T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0060,1","+0057,1","10147,1","99999,9,10120,1","7,1,003,1,+999,9",,"SYN060AAXX  18154 04253 46/// /3214 10060 20057 30120 40147 57003;",
"04253099999","2010-07-18T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0060,1","+0054,1","10150,1","99999,9,10123,1","2,1,003,1,+999,9",,"SYN060AAXX  18184 04253 46/// /3212 10060 20054 30123 40150 52003;",
"04253099999","2010-07-18T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,N,1","+0055,1","+0050,1","10150,1","99999,9,10123,1","4,1,000,1,+999,9",,"SYN060AAXX  18214 04253 46/// /3313 10055 20050 30123 40150 54000;",
"04253099999","2010-07-19T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0052,1","+0049,1","10148,1","99999,9,10121,1","7,1,002,1,+999,9",,"SYN060AAXX  19004 04253 46/// /3214 10052 20049 30121 40148 57002;",
"04253099999","2010-07-19T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0048,1","+0046,1","10147,1","99999,9,10120,1","7,1,001,1,+999,9",,"SYN060AAXX  19034 04253 46/// /3210 10048 20046 30120 40147 57001;",
"04253099999","2010-07-19T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0046,1","+0044,1","10144,1","99999,9,10117,1","7,1,003,1,+999,9",,"SYN060AAXX  19064 04253 46/// /3408 10046 20044 30117 40144 57003;",
"04253099999","2010-07-19T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0043,1","+0041,1","10149,1","99999,9,10122,1","2,1,005,1,+999,9",,"SYN060AAXX  19094 04253 46/// /3004 10043 20041 30122 40149 52005;",
"04253099999","2010-07-19T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0054,1","+0051,1","10153,1","99999,9,10126,1","2,1,004,1,+999,9",,"SYN060AAXX  19124 04253 46/// /0703 10054 20051 30126 40153 52004;",
"04253099999","2010-07-19T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0061,1","+0045,1","10155,1","99999,9,10128,1","2,1,002,1,+999,9",,"SYN060AAXX  19154 04253 46/// /2905 10061 20045 30128 40155 52002;",
"04253099999","2010-07-19T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0065,1","+0051,1","10161,1","99999,9,10134,1","2,1,006,1,+999,9",,"SYN060AAXX  19184 04253 46/// /2905 10065 20051 30134 40161 52006;",
"04253099999","2010-07-19T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0061,1","+0045,1","10167,1","99999,9,10140,1","2,1,006,1,+999,9",,"SYN060AAXX  19214 04253 46/// /2503 10061 20045 30140 40167 52006;",
"04253099999","2010-07-20T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0039,1","+0033,1","10172,1","99999,9,10145,1","2,1,005,1,+999,9",,"SYN060AAXX  20004 04253 46/// /1503 10039 20033 30145 40172 52005;",
"04253099999","2010-07-20T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0032,1","+0029,1","10177,1","99999,9,10150,1","2,1,005,1,+999,9",,"SYN060AAXX  20034 04253 46/// /1605 10032 20029 30150 40177 52005;",
"04253099999","2010-07-20T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","160,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0032,1","+0029,1","10178,1","99999,9,10151,1","2,1,001,1,+999,9",,"SYN060AAXX  20064 04253 46/// /1612 10032 20029 30151 40178 52001;",
"04253099999","2010-07-20T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","190,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0032,1","+0029,1","10176,1","99999,9,10149,1","7,1,002,1,+999,9",,"SYN060AAXX  20094 04253 46/// /1912 10032 20029 30149 40176 57002;",
"04253099999","2010-07-20T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0051,1","+0043,1","10166,1","99999,9,10139,1","7,1,010,1,+999,9",,"SYN060AAXX  20124 04253 46/// /1505 10051 20043 30139 40166 57010;",
"04253099999","2010-07-20T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0063,1","+0044,1","10159,1","99999,9,10132,1","7,1,007,1,+999,9",,"SYN060AAXX  20154 04253 46/// /1502 10063 20044 30132 40159 57007;",
"04253099999","2010-07-20T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0061,1","+0044,1","10147,1","99999,9,10120,1","7,1,012,1,+999,9",,"SYN060AAXX  20184 04253 46/// /3407 10061 20044 30120 40147 57012;",
"04253099999","2010-07-20T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0071,1","+0053,1","10135,1","99999,9,10109,1","7,1,011,1,+999,9",,"SYN060AAXX  20214 04253 46/// /3505 10071 20053 30109 40135 57011;",
"04253099999","2010-07-21T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0093,1","+0063,1","10127,1","99999,9,10101,1","7,1,008,1,+999,9",,"SYN060AAXX  21004 04253 46/// /0504 10093 20063 30101 40127 57008;",
"04253099999","2010-07-21T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0081,1","+0072,1","10118,1","99999,9,10092,1","7,1,009,1,+999,9",,"SYN060AAXX  21034 04253 46/// /0202 10081 20072 30092 40118 57009;",
"04253099999","2010-07-21T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","020,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0074,1","+0069,1","10109,1","99999,9,10083,1","7,1,009,1,+999,9",,"SYN060AAXX  21064 04253 46/// /0206 10074 20069 30083 40109 57009;",
"04253099999","2010-07-21T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","350,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0086,1","+0081,1","10099,1","99999,9,10073,1","7,1,010,1,+999,9",,"SYN060AAXX  21094 04253 46/// /3504 10086 20081 30073 40099 57010;",
"04253099999","2010-07-21T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0072,1","+0064,1","10092,1","99999,9,10066,1","7,1,007,1,+999,9",,"SYN060AAXX  21124 04253 46/// /3406 10072 20064 30066 40092 57007;",
"04253099999","2010-07-21T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0083,1","+0074,1","10086,1","99999,9,10060,1","7,1,006,1,+999,9",,"SYN060AAXX  21154 04253 46/// /2808 10083 20074 30060 40086 57006;",
"04253099999","2010-07-21T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0096,1","+0081,1","10071,1","99999,9,10045,1","7,1,015,1,+999,9",,"SYN060AAXX  21184 04253 46/// /3302 10096 20081 30045 40071 57015;",
"04253099999","2010-07-21T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0079,1","+0074,1","10063,1","99999,9,10037,1","7,1,008,1,+999,9",,"SYN060AAXX  21214 04253 46/// /3405 10079 20074 30037 40063 57008;",
"04253099999","2010-07-22T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0077,1","+0073,1","10051,1","99999,9,10025,1","7,1,012,1,+999,9",,"SYN060AAXX  22004 04253 46/// /3408 10077 20073 30025 40051 57012;",
"04253099999","2010-07-22T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0076,1","+0072,1","10032,1","99999,9,10006,1","7,1,019,1,+999,9",,"SYN060AAXX  22034 04253 46/// /3306 10076 20072 30006 40032 57019;",
"04253099999","2010-07-22T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","010,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0077,1","+0073,1","10021,1","99999,9,09995,1","7,1,011,1,+999,9",,"SYN060AAXX  22064 04253 46/// /0107 10077 20073 39995 40021 57011;",
"04253099999","2010-07-22T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0073,1","+0069,1","10012,1","99999,9,09986,1","7,1,009,1,+999,9",,"SYN060AAXX  22094 04253 46/// /3507 10073 20069 39986 40012 57009;",
"04253099999","2010-07-22T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0073,1","+0069,1","10009,1","99999,9,09983,1","7,1,003,1,+999,9",,"SYN060AAXX  22124 04253 46/// /3307 10073 20069 39983 40009 57003;",
"04253099999","2010-07-22T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0082,1","+0078,1","10008,1","99999,9,09982,1","7,1,001,1,+999,9",,"SYN060AAXX  22154 04253 46/// /3405 10082 20078 39982 40008 57001;",
"04253099999","2010-07-22T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0081,1","+0074,1","10002,1","99999,9,09976,1","7,1,006,1,+999,9",,"SYN060AAXX  22184 04253 46/// /3306 10081 20074 39976 40002 57006;",
"04253099999","2010-07-22T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0082,1","+0075,1","10009,1","99999,9,09983,1","2,1,007,1,+999,9",,"SYN060AAXX  22214 04253 46/// /3307 10082 20075 39983 40009 52007;",
"04253099999","2010-07-23T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0080,1","+0073,1","10013,1","99999,9,09987,1","2,1,004,1,+999,9",,"SYN060AAXX  23004 04253 46/// /3108 10080 20073 39987 40013 52004;",
"04253099999","2010-07-23T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0078,1","+0071,1","10013,1","99999,9,09987,1","4,1,000,1,+999,9",,"SYN060AAXX  23034 04253 46/// /3107 10078 20071 39987 40013 54000;",
"04253099999","2010-07-23T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0075,1","+0068,1","10014,1","99999,9,09988,1","2,1,001,1,+999,9",,"SYN060AAXX  23064 04253 46/// /3306 10075 20068 39988 40014 52001;",
"04253099999","2010-07-23T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0076,1","+0069,1","10020,1","99999,9,09994,1","2,1,006,1,+999,9",,"SYN060AAXX  23094 04253 46/// /3305 10076 20069 39994 40020 52006;",
"04253099999","2010-07-23T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0082,1","+0074,1","10028,1","99999,9,10002,1","2,1,008,1,+999,9",,"SYN060AAXX  23124 04253 46/// /3303 10082 20074 30002 40028 52008;",
"04253099999","2010-07-23T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0090,1","+0074,1","10035,1","99999,9,10009,1","2,1,007,1,+999,9",,"SYN060AAXX  23154 04253 46/// /2805 10090 20074 30009 40035 52007;",
"04253099999","2010-07-23T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0092,1","+0081,1","10046,1","99999,9,10020,1","2,1,011,1,+999,9",,"SYN060AAXX  23184 04253 46/// /2304 10092 20081 30020 40046 52011;",
"04253099999","2010-07-23T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","170,1,N,0067,1","99999,9,9,N","999999,9,N,1","+0075,1","+0068,1","10059,1","99999,9,10033,1","2,1,013,1,+999,9",,"SYN060AAXX  23214 04253 46/// /1713 10075 20068 30033 40059 52013;",
"04253099999","2010-07-24T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","140,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0071,1","+0066,1","10069,1","99999,9,10043,1","2,1,010,1,+999,9",,"SYN060AAXX  24004 04253 46/// /1414 10071 20066 30043 40069 52010;",
"04253099999","2010-07-24T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0075,1","+0071,1","10070,1","99999,9,10044,1","2,1,001,1,+999,9",,"SYN060AAXX  24034 04253 46/// /1706 10075 20071 30044 40070 52001;",
"04253099999","2010-07-24T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0071,1","+0067,1","10064,1","99999,9,10038,1","7,1,006,1,+999,9",,"SYN060AAXX  24064 04253 46/// /1606 10071 20067 30038 40064 57006;",
"04253099999","2010-07-24T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0072,1","+0068,1","10068,1","99999,9,10042,1","2,1,004,1,+999,9",,"SYN060AAXX  24094 04253 46/// /1803 10072 20068 30042 40068 52004;",
"04253099999","2010-07-24T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0082,1","+0078,1","10063,1","99999,9,10037,1","7,1,005,1,+999,9",,"SYN060AAXX  24124 04253 46/// /1702 10082 20078 30037 40063 57005;",
"04253099999","2010-07-24T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0084,1","+0079,1","10063,1","99999,9,10037,1","4,1,000,1,+999,9",,"SYN060AAXX  24154 04253 46/// /2806 10084 20079 30037 40063 54000;",
"04253099999","2010-07-24T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0096,1","+0072,1","10054,1","99999,9,10028,1","7,1,009,1,+999,9",,"SYN060AAXX  24184 04253 46/// /2807 10096 20072 30028 40054 57009;",
"04253099999","2010-07-24T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0079,1","+0068,1","10057,1","99999,9,10031,1","2,1,003,1,+999,9",,"SYN060AAXX  24214 04253 46/// /2906 10079 20068 30031 40057 52003;",
"04253099999","2010-07-25T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0073,1","+0066,1","10059,1","99999,9,10033,1","2,1,002,1,+999,9",,"SYN060AAXX  25004 04253 46/// /2906 10073 20066 30033 40059 52002;",
"04253099999","2010-07-25T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0070,1","+0065,1","10053,1","99999,9,10027,1","7,1,006,1,+999,9",,"SYN060AAXX  25034 04253 46/// /3004 10070 20065 30027 40053 57006;",
"04253099999","2010-07-25T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0072,1","+0068,1","10045,1","99999,9,10019,1","7,1,008,1,+999,9",,"SYN060AAXX  25064 04253 46/// /3305 10072 20068 30019 40045 57008;",
"04253099999","2010-07-25T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0075,1","+0071,1","10045,1","99999,9,10019,1","4,1,000,1,+999,9",,"SYN060AAXX  25094 04253 46/// /3407 10075 20071 30019 40045 54000;",
"04253099999","2010-07-25T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0071,1","+0067,1","10043,1","99999,9,10017,1","7,1,002,1,+999,9",,"SYN060AAXX  25124 04253 46/// /3410 10071 20067 30017 40043 57002;",
"04253099999","2010-07-25T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0078,1","+0073,1","10040,1","99999,9,10014,1","7,1,003,1,+999,9",,"SYN060AAXX  25154 04253 46/// /3211 10078 20073 30014 40040 57003;",
"04253099999","2010-07-25T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0078,1","+0073,1","10040,1","99999,9,10014,1","4,1,000,1,+999,9",,"SYN060AAXX  25184 04253 46/// /3312 10078 20073 30014 40040 54000;",
"04253099999","2010-07-25T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0077,1","+0072,1","10053,1","99999,9,10027,1","2,1,013,1,+999,9",,"SYN060AAXX  25214 04253 46/// /3207 10077 20072 30027 40053 52013;",
"04253099999","2010-07-26T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0074,1","+0069,1","10062,1","99999,9,10036,1","2,1,009,1,+999,9",,"SYN060AAXX  26004 04253 46/// /3005 10074 20069 30036 40062 52009;",
"04253099999","2010-07-26T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0070,1","+0065,1","10075,1","99999,9,10049,1","2,1,013,1,+999,9",,"SYN060AAXX  26034 04253 46/// /2605 10070 20065 30049 40075 52013;",
"04253099999","2010-07-26T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0063,1","+0058,1","10086,1","99999,9,10060,1","2,1,011,1,+999,9",,"SYN060AAXX  26064 04253 46/// /1505 10063 20058 30060 40086 52011;",
"04253099999","2010-07-26T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0069,1","+0064,1","10098,1","99999,9,10072,1","2,1,012,1,+999,9",,"SYN060AAXX  26094 04253 46/// /2005 10069 20064 30072 40098 52012;",
"04253099999","2010-07-26T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","170,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0071,1","+0058,1","10112,1","99999,9,10086,1","2,1,014,1,+999,9",,"SYN060AAXX  26124 04253 46/// /1707 10071 20058 30086 40112 52014;",
"04253099999","2010-07-26T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0096,1","+0057,1","10118,1","99999,9,10092,1","2,1,006,1,+999,9",,"SYN060AAXX  26154 04253 46/// /1305 10096 20057 30092 40118 52006;",
"04253099999","2010-07-26T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0092,1","+0062,1","10120,1","99999,9,10094,1","2,1,002,1,+999,9",,"SYN060AAXX  26184 04253 46/// /2106 10092 20062 30094 40120 52002;",
"04253099999","2010-07-26T21:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0082,1","+0062,1","10127,1","99999,9,10101,1","2,1,007,1,+999,9",,"SYN060AAXX  26214 04253 46/// /2204 10082 20062 30101 40127 52007;",
"04253099999","2010-07-27T00:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0075,1","+0062,1","10126,1","99999,9,10100,1","7,1,001,1,+999,9",,"SYN060AAXX  27004 04253 46/// /0503 10075 20062 30100 40126 57001;",
"04253099999","2010-07-27T03:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0070,1","+0062,1","10121,1","99999,9,10095,1","7,1,005,1,+999,9",,"SYN060AAXX  27034 04253 46/// /3404 10070 20062 30095 40121 57005;",
"04253099999","2010-07-27T06:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","340,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0073,1","+0066,1","10108,1","99999,9,10082,1","7,1,013,1,+999,9",,"SYN060AAXX  27064 04253 46/// /3404 10073 20066 30082 40108 57013;",
"04253099999","2010-07-27T09:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","330,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0065,1","+0061,1","10103,1","99999,9,10077,1","7,1,005,1,+999,9",,"SYN060AAXX  27094 04253 46/// /3305 10065 20061 30077 40103 57005;",
"04253099999","2010-07-27T12:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0076,1","+0072,1","10092,1","99999,9,10066,1","7,1,011,1,+999,9",,"SYN060AAXX  27124 04253 46/// /3206 10076 20072 30066 40092 57011;",
"04253099999","2010-07-27T15:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0095,1","+0075,1","10082,1","99999,9,10056,1","7,1,010,1,+999,9",,"SYN060AAXX  27154 04253 46/// /3208 10095 20075 30056 40082 57010;",
"04253099999","2010-07-27T18:00:00","4","62.5666666","-50.4166666","22.0","UKIIVIK FREDERIKSHAAB ISBLINK, GL","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0094,1","+0074,1","10075,1","99999,9,10049,1","7,1,007,1,+999,9",,"SYN060AAXX  27184 04253 46/// /3508 10094 20074 30049 40075 57007;",
