"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04382099999","2010-06-24T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10195,1","99999,9,10148,1","2,1,005,1,+999,9",,"SYN048AAXX  24154 04382 46/// /3512 30148 40195 52005;",
"04382099999","2010-06-24T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10235,1","99999,9,10188,1","2,1,040,1,+999,9",,"SYN048AAXX  24184 04382 46/// /3308 30188 40235 52040;",
"04382099999","2010-06-24T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0093,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10208,1","99999,9,10161,1","7,1,027,1,+999,9",,"SYN048AAXX  24214 04382 46/// /3518 30161 40208 57027;",
"04382099999","2010-06-25T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0093,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10224,1","99999,9,10177,1","2,1,016,1,+999,9",,"SYN048AAXX  25004 04382 46/// /3518 30177 40224 52016;",
"04382099999","2010-06-25T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10233,1","99999,9,10186,1","2,1,009,1,+999,9",,"SYN048AAXX  25034 04382 46/// /3419 30186 40233 52009;",
"04382099999","2010-06-25T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10230,1","99999,9,10183,1","7,1,003,1,+999,9",,"SYN048AAXX  25064 04382 46/// /3415 30183 40230 57003;",
"04382099999","2010-06-25T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0082,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10235,1","99999,9,10188,1","2,1,005,1,+999,9",,"SYN048AAXX  25094 04382 46/// /3416 30188 40235 52005;",
"04382099999","2010-06-25T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10238,1","99999,9,10191,1","2,1,003,1,+999,9",,"SYN048AAXX  25124 04382 46/// /2602 30191 40238 52003;",
"04382099999","2010-06-25T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10234,1","99999,9,10187,1","7,1,004,1,+999,9",,"SYN048AAXX  25154 04382 46/// /2603 30187 40234 57004;",
"04382099999","2010-06-25T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10234,1","99999,9,10187,1","4,1,000,1,+999,9",,"SYN048AAXX  25184 04382 46/// /2703 30187 40234 54000;",
"04382099999","2010-06-25T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","170,1,N,0005,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10222,1","99999,9,10175,1","7,1,012,1,+999,9",,"SYN048AAXX  25214 04382 46/// /1701 30175 40222 57012;",
"04382099999","2010-06-26T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10212,1","99999,9,10165,1","7,1,010,1,+999,9",,"SYN048AAXX  26004 04382 46/// /1102 30165 40212 57010;",
"04382099999","2010-06-26T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10200,1","99999,9,10153,1","7,1,012,1,+999,9",,"SYN048AAXX  26034 04382 46/// /2902 30153 40200 57012;",
"04382099999","2010-06-26T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10188,1","99999,9,10141,1","7,1,012,1,+999,9",,"SYN048AAXX  26064 04382 46/// /3407 30141 40188 57012;",
"04382099999","2010-06-26T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10189,1","99999,9,10142,1",,,"SYN042AAXX  26124 04382 46/// /3419 30142 40189;",
"04382099999","2010-06-26T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0087,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10189,1","99999,9,10142,1","4,1,000,1,+999,9",,"SYN048AAXX  26154 04382 46/// /3417 30142 40189 54000;",
"04382099999","2010-06-26T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0118,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10185,1","99999,9,10138,1","7,1,004,1,+999,9",,"SYN048AAXX  26184 04382 46/// /3423 30138 40185 57004;",
"04382099999","2010-06-26T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10190,1","99999,9,10143,1","2,1,005,1,+999,9",,"SYN048AAXX  26214 04382 46/// /3586 30143 40190 52005;","Q01+004423WOSPD "
"04382099999","2010-06-27T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0103,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10196,1","99999,9,10149,1","2,1,006,1,+999,9",,"SYN048AAXX  27004 04382 46/// /3420 30149 40196 52006;",
"04382099999","2010-06-27T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0149,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10195,1","99999,9,10148,1",,,"SYN042AAXX  27064 04382 46/// /3429 30148 40195;",
"04382099999","2010-06-27T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0108,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10202,1","99999,9,10155,1","2,1,007,1,+999,9",,"SYN048AAXX  27094 04382 46/// /3321 30155 40202 52007;",
"04382099999","2010-06-27T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0098,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10213,1","99999,9,10166,1","2,1,011,1,+999,9",,"SYN048AAXX  27124 04382 46/// /3519 30166 40213 52011;",
"04382099999","2010-06-27T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0098,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10217,1","99999,9,10170,1","2,1,004,1,+999,9",,"SYN048AAXX  27154 04382 46/// /3519 30170 40217 52004;",
"04382099999","2010-06-27T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","020,1,N,0077,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10222,1","99999,9,10175,1","2,1,005,1,+999,9",,"SYN048AAXX  27184 04382 46/// /0215 30175 40222 52005;",
"04382099999","2010-06-27T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10230,1","99999,9,10183,1","2,1,008,1,+999,9",,"SYN048AAXX  27214 04382 46/// /3515 30183 40230 52008;",
"04382099999","2010-06-28T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10234,1","99999,9,10187,1","2,1,004,1,+999,9",,"SYN048AAXX  28004 04382 46/// /3514 30187 40234 52004;",
"04382099999","2010-06-28T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0087,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10241,1","99999,9,10194,1","2,1,007,1,+999,9",,"SYN048AAXX  28034 04382 46/// /3317 30194 40241 52007;",
"04382099999","2010-06-28T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10243,1","99999,9,10196,1","2,1,002,1,+999,9",,"SYN048AAXX  28064 04382 46/// /3413 30196 40243 52002;",
"04382099999","2010-06-28T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10244,1","99999,9,10197,1","2,1,001,1,+999,9",,"SYN048AAXX  28094 04382 46/// /3411 30197 40244 52001;",
"04382099999","2010-06-28T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","280,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10243,1","99999,9,10196,1","7,1,001,1,+999,9",,"SYN048AAXX  28124 04382 46/// /2803 30196 40243 57001;",
"04382099999","2010-06-28T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10227,1","99999,9,10180,1",,,"SYN042AAXX  28184 04382 46/// /2907 30180 40227;",
"04382099999","2010-06-29T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10206,1","99999,9,10159,1",,,"SYN042AAXX  29004 04382 46/// /3103 30159 40206;",
"04382099999","2010-06-29T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10196,1","99999,9,10149,1","7,1,010,1,+999,9",,"SYN048AAXX  29034 04382 46/// /1805 30149 40196 57010;",
"04382099999","2010-06-29T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10191,1","99999,9,10144,1","7,1,005,1,+999,9",,"SYN048AAXX  29064 04382 46/// /3003 30144 40191 57005;",
"04382099999","2010-06-29T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10177,1","99999,9,10131,1","7,1,013,1,+999,9",,"SYN048AAXX  29094 04382 46/// /1401 30131 40177 57013;",
"04382099999","2010-06-29T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","170,1,N,0005,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10175,1","99999,9,10129,1","7,1,002,1,+999,9",,"SYN048AAXX  29124 04382 46/// /1701 30129 40175 57002;",
"04382099999","2010-06-29T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10175,1","99999,9,10129,1","4,1,000,1,+999,9",,"SYN048AAXX  29154 04382 46/// /2502 30129 40175 54000;",
"04382099999","2010-06-29T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10177,1","99999,9,10131,1","2,1,002,1,+999,9",,"SYN048AAXX  29184 04382 46/// /2702 30131 40177 52002;",
"04382099999","2010-06-29T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10161,1","99999,9,10115,1","7,1,016,1,+999,9",,"SYN048AAXX  29214 04382 46/// /0401 30115 40161 57016;",
"04382099999","2010-06-30T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10162,1","99999,9,10116,1","2,1,001,1,+999,9",,"SYN048AAXX  30004 04382 46/// /2703 30116 40162 52001;",
"04382099999","2010-06-30T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10166,1","99999,9,10120,1","2,1,004,1,+999,9",,"SYN048AAXX  30034 04382 46/// ///// 30120 40166 52004;",
"04382099999","2010-06-30T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0108,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10167,1","99999,9,10121,1","2,1,001,1,+999,9",,"SYN048AAXX  30064 04382 46/// /3521 30121 40167 52001;",
"04382099999","2010-06-30T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0093,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10184,1","99999,9,10137,1","2,1,016,1,+999,9",,"SYN048AAXX  30094 04382 46/// /3318 30137 40184 52016;",
"04382099999","2010-06-30T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10198,1","99999,9,10151,1","2,1,014,1,+999,9",,"SYN048AAXX  30124 04382 46/// /3415 30151 40198 52014;",
"04382099999","2010-06-30T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10200,1","99999,9,10153,1","2,1,002,1,+999,9",,"SYN048AAXX  30154 04382 46/// /3411 30153 40200 52002;",
"04382099999","2010-06-30T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10201,1","99999,9,10154,1","2,1,001,1,+999,9",,"SYN048AAXX  30184 04382 46/// /3510 30154 40201 52001;",
"04382099999","2010-06-30T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10201,1","99999,9,10154,1","4,1,000,1,+999,9",,"SYN048AAXX  30214 04382 46/// ///// 30154 40201 54000;",
"04382099999","2010-07-01T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10202,1","99999,9,10155,1","2,1,001,1,+999,9",,"SYN048AAXX  01004 04382 46/// /3312 30155 40202 52001;",
"04382099999","2010-07-01T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10201,1","99999,9,10154,1","7,1,001,1,+999,9",,"SYN048AAXX  01034 04382 46/// /3414 30154 40201 57001;",
"04382099999","2010-07-01T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10198,1","99999,9,10151,1","7,1,003,1,+999,9",,"SYN048AAXX  01064 04382 46/// /2903 30151 40198 57003;",
"04382099999","2010-07-01T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10191,1","99999,9,10144,1","7,1,007,1,+999,9",,"SYN048AAXX  01094 04382 46/// /2105 30144 40191 57007;",
"04382099999","2010-07-01T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10189,1","99999,9,10142,1","7,1,002,1,+999,9",,"SYN048AAXX  01124 04382 46/// /3512 30142 40189 57002;",
"04382099999","2010-07-01T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10177,1","99999,9,10131,1","7,1,011,1,+999,9",,"SYN048AAXX  01154 04382 46/// /2802 30131 40177 57011;",
"04382099999","2010-07-01T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10159,1","99999,9,10113,1","7,1,018,1,+999,9",,"SYN048AAXX  01184 04382 46/// /3303 30113 40159 57018;",
"04382099999","2010-07-01T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10156,1","99999,9,10110,1","7,1,003,1,+999,9",,"SYN048AAXX  01214 04382 46/// /2403 30110 40156 57003;",
"04382099999","2010-07-02T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10143,1","99999,9,10097,1","7,1,013,1,+999,9",,"SYN048AAXX  02004 04382 46/// /2703 30097 40143 57013;",
"04382099999","2010-07-02T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10127,1","99999,9,10081,1","7,1,016,1,+999,9",,"SYN048AAXX  02034 04382 46/// /2705 30081 40127 57016;",
"04382099999","2010-07-02T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10114,1","99999,9,10068,1","7,1,013,1,+999,9",,"SYN048AAXX  02064 04382 46/// /3002 30068 40114 57013;",
"04382099999","2010-07-02T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10094,1","99999,9,10048,1","7,1,020,1,+999,9",,"SYN048AAXX  02094 04382 46/// /1203 30048 40094 57020;",
"04382099999","2010-07-02T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10093,1","99999,9,10047,1","7,1,001,1,+999,9",,"SYN048AAXX  02124 04382 46/// /1602 30047 40093 57001;",
"04382099999","2010-07-02T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10088,1","99999,9,10042,1","7,1,005,1,+999,9",,"SYN048AAXX  02154 04382 46/// ///// 30042 40088 57005;",
"04382099999","2010-07-02T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10086,1","99999,9,10040,1","7,1,002,1,+999,9",,"SYN048AAXX  02184 04382 46/// /3514 30040 40086 57002;",
"04382099999","2010-07-02T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0067,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10094,1","99999,9,10048,1","2,1,008,1,+999,9",,"SYN048AAXX  02214 04382 46/// /3513 30048 40094 52008;",
"04382099999","2010-07-03T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10092,1","99999,9,10046,1","7,1,002,1,+999,9",,"SYN048AAXX  03004 04382 46/// /2609 30046 40092 57002;",
"04382099999","2010-07-03T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10078,1","99999,9,10032,1","7,1,014,1,+999,9",,"SYN048AAXX  03034 04382 46/// /1401 30032 40078 57014;",
"04382099999","2010-07-03T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10075,1","99999,9,10029,1","7,1,003,1,+999,9",,"SYN048AAXX  03064 04382 46/// ///// 30029 40075 57003;",
"04382099999","2010-07-03T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10077,1","99999,9,10031,1","2,1,002,1,+999,9",,"SYN048AAXX  03094 04382 46/// /2605 30031 40077 52002;",
"04382099999","2010-07-03T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10061,1","99999,9,10015,1","7,1,016,1,+999,9",,"SYN048AAXX  03124 04382 46/// /2403 30015 40061 57016;",
"04382099999","2010-07-03T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10067,1","99999,9,10021,1","2,1,006,1,+999,9",,"SYN048AAXX  03154 04382 46/// /3505 30021 40067 52006;",
"04382099999","2010-07-03T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10061,1","99999,9,10015,1","7,1,006,1,+999,9",,"SYN048AAXX  03184 04382 46/// /2604 30015 40061 57006;",
"04382099999","2010-07-03T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10059,1","99999,9,10013,1","7,1,002,1,+999,9",,"SYN048AAXX  03214 04382 46/// /0702 30013 40059 57002;",
"04382099999","2010-07-04T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10070,1","99999,9,10024,1","2,1,011,1,+999,9",,"SYN048AAXX  04004 04382 46/// /3503 30024 40070 52011;",
"04382099999","2010-07-04T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10069,1","99999,9,10023,1","7,1,001,1,+999,9",,"SYN048AAXX  04034 04382 46/// /2203 30023 40069 57001;",
"04382099999","2010-07-04T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","060,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10069,1","99999,9,10023,1","4,1,000,1,+999,9",,"SYN048AAXX  04064 04382 46/// /0605 30023 40069 54000;",
"04382099999","2010-07-04T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10073,1","99999,9,10027,1","2,1,004,1,+999,9",,"SYN048AAXX  04094 04382 46/// /0104 30027 40073 52004;",
"04382099999","2010-07-04T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10081,1","99999,9,10035,1","2,1,008,1,+999,9",,"SYN048AAXX  04124 04382 46/// /3505 30035 40081 52008;",
"04382099999","2010-07-04T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10086,1","99999,9,10040,1","2,1,005,1,+999,9",,"SYN048AAXX  04154 04382 46/// /0203 30040 40086 52005;",
"04382099999","2010-07-04T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10084,1","99999,9,10038,1","7,1,002,1,+999,9",,"SYN048AAXX  04184 04382 46/// /2603 30038 40084 57002;",
"04382099999","2010-07-04T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10089,1","99999,9,10043,1","2,1,005,1,+999,9",,"SYN048AAXX  04214 04382 46/// /1605 30043 40089 52005;",
"04382099999","2010-07-05T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10089,1","99999,9,10043,1","4,1,000,1,+999,9",,"SYN048AAXX  05004 04382 46/// /1606 30043 40089 54000;",
"04382099999","2010-07-05T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10090,1","99999,9,10044,1","2,1,001,1,+999,9",,"SYN048AAXX  05034 04382 46/// /1804 30044 40090 52001;",
"04382099999","2010-07-05T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10089,1","99999,9,10043,1","7,1,001,1,+999,9",,"SYN048AAXX  05064 04382 46/// /3505 30043 40089 57001;",
"04382099999","2010-07-05T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0093,1","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","10092,1","99999,9,10046,1","2,1,003,1,+999,9",,"SYN048AAXX  05094 04382 46/// /3418 30046 40092 52003;",
